id,Actual,Random Forest
US9352930B2,0,0.003
US10065308B2,0,0.059
US9997175B1,0,0.002
US9061612B2,0,0.011
US8975455B2,0,0.014
US9485908B2,0,0.004
US9085856B2,0,0.002
US9709999B2,0,0.0
US9774389B2,0,0.059
US9300179B2,0,0.0
US9463732B2,0,0.01
5660176,1,0.555
7890374,0,0.601
7902447,1,0.631
7925496,1,0.83
8069131,1,0.325
8204842,1,0.939
8214213,0,0.689
8296257,0,0.622
8407113,0,0.401
8422799,1,0.784
8438029,1,0.953
8487176,1,0.926
8515750,1,0.706
8596640,0,0.441
8660678,0,0.634
8671149,0,0.204
8688434,1,1.0
8725559,0,0.483
8775161,1,1.0
8818768,1,0.686
8949125,1,0.67
9302393,1,0.881
9304660,0,0.52
9466292,1,0.82
9589578,1,0.542
9665800,1,0.911
9805018,1,0.615
9870797,0,0.627
10021276,1,0.713
10086261,0,0.332
10127918,1,0.544
10147428,1,0.915
10163436,1,0.942
10169826,1,0.401
10176809,1,0.801
10186251,1,0.817
10186252,1,0.946
10262107,0,0.223
10272341,1,0.607
10283163,1,0.814
10298895,1,0.928
10319365,1,0.973
10346524,1,0.754
10373026,1,0.938
10402726,1,0.607
10440431,1,0.736
10445356,1,0.827
10453434,1,0.805
10467274,1,0.477
10469665,0,0.392
10481579,1,0.291
10489393,1,0.854
10489682,1,0.93
10490195,1,0.835
10504504,1,0.862
10539881,0,0.507
10565234,0,0.434
10600414,0,0.119
10601740,1,0.678
10614207,1,0.832
10630726,0,0.662
10635088,1,0.708
10657201,1,0.963
10657584,1,0.846
10658005,1,1.0
10678406,0,0.56
10706837,1,0.845
10733240,0,0.655
10733374,1,0.779
10789606,0,0.657
10789723,1,0.583
10817314,0,0.867
10839269,0,0.736
10885436,1,0.923
10897675,0,0.599
10916351,0,0.434
10937542,1,0.812
10944867,1,0.446
10945051,1,0.822
10962473,1,0.48
10963497,0,0.737
10970188,0,0.49
10977783,0,0.747
10978054,0,0.498
10990619,1,0.64
10991154,1,0.697
10999434,1,0.541
10999566,1,0.931
11003865,0,0.837
11024276,1,0.678
11064252,1,0.563
11074507,1,0.86
11107557,0,0.388
11113578,1,0.813
11113862,0,0.475
11115530,1,0.556
11120812,0,0.669
11121987,1,0.537
11127225,0,0.93
11158207,0,0.298
11176443,0,0.911
11176930,0,0.653
11210062,1,0.677
11227047,0,0.701
11250635,1,0.681
11256995,0,0.346
11276389,1,0.583
11308657,1,0.616
11328480,1,0.661
11341699,1,0.763
11343650,0,0.298
11379446,0,0.412
11430467,0,0.616
11438457,0,0.449
11455658,1,0.54
11470279,0,0.762
11475334,0,0.565
11477142,0,0.712
11488288,1,0.73
11488634,1,0.604
11508042,1,0.543
11509995,1,0.457
11546181,0,0.594
11582519,1,0.483
11706492,1,0.642
11727618,1,0.843
11735158,1,0.856
11749282,0,0.36
11769531,1,0.73
11791018,1,0.358
11804022,1,0.854
11829474,0,0.706
11863865,1,0.583
11926332,1,0.289
2016210663,0,0.462
2016232256,1,0.792
2017072641,1,0.685
2017084266,1,0.672
2017087474,1,0.532
2017199958,0,0.175
2017256259,1,0.759
2017270948,1,0.766
2017323313,0,0.52
2017358003,0,0.554
2018039767,0,0.423
2018061408,1,0.913
2018077460,1,0.656
2018090132,1,0.818
2018121784,0,0.567
2018189797,0,0.496
2018293632,1,0.588
2018357543,0,0.449
2019005399,1,0.708
2019117088,0,0.086
2019318433,0,0.276
2019354874,1,0.744
2019371295,1,0.787
2019392858,1,0.649
2020020337,1,0.574
2020026767,1,0.802
2020058290,1,0.884
2020137001,1,0.621
2020142926,1,0.632
2020159376,1,0.674
2020167864,0,0.325
2020272422,1,0.632
2020279024,1,0.897
2020285810,1,0.934
2020293719,1,0.553
2020410285,1,0.689
2021065006,1,0.392
2021078180,0,0.361
2021082421,1,0.937
2021117733,1,0.596
US6507704B2,0,0.29
US9256249B2,0,0.01
US8557347B1,0,0.054
US7935130B2,0,0.038
US10088073B1,0,0.001
US9591808B2,0,0.001
US9205449B1,0,0.004
US9419486B2,0,0.004
US9789802B2,0,0.0
US9440355B2,0,0.023
US9272360B2,0,0.009
US9523929B2,0,0.034
US9702906B2,0,0.043
US9982338B2,0,0.018
US9766037B2,0,0.104
US9469027B2,0,0.044
US9574399B2,0,0.018
US9556988B2,0,0.006
US7931952B2,0,0.01
US8701918B2,0,0.003
US5075117A,0,0.018
US9259078B1,0,0.003
US8416393B2,0,0.021
US8613958B2,0,0.066
US9373548B2,0,0.006
US8659914B2,0,0.0
US9186781B2,0,0.002
US9312055B2,0,0.002
US9726687B2,0,0.061
US8702176B2,0,0.003
US5237842A,0,0.004
US5138978A,0,0.006
US8651539B1,0,0.02
US9067764B2,0,0.002
US10035440B2,0,0.015
US9397209B2,0,0.013
US7419975B2,0,0.067
US9028753B2,0,0.025
US7963603B2,0,0.0
US6995448B2,0,0.007
US9888530B2,0,0.024
US8416578B2,0,0.013
US5604927A,0,0.055
US5324378A,0,0.064
US6933305B2,0,0.03
US4867485A,0,0.015
US5248526A,0,0.002
US10068560B1,0,0.04
US5427329A,0,0.0
US9003662B2,0,0.002
US8651268B2,0,0.02
US9757641B2,0,0.153
US8877588B2,0,0.012
US9227965B2,0,0.004
US9144145B2,0,0.041
US9121488B2,0,0.104
US7081132B2,0,0.0
US5082971A,0,0.031
US9168499B1,0,0.008
US9941770B2,0,0.001
US10126621B2,0,0.04
US9446506B2,0,0.04
US7695371B2,0,0.008
US9630757B1,0,0.01
US8942004B2,0,0.034
US10046277B2,0,0.005
US6681881B2,0,0.023
US6408447B1,0,0.002
US9174788B2,0,0.008
US9396976B2,0,0.006
US10025263B2,0,0.006
US8837044B2,0,0.024
US7038901B2,0,0.016
US7502217B2,0,0.006
US8985395B2,0,0.013
US9822680B2,0,0.002
US7600461B1,0,0.002
US5956359A,0,0.008
US4496059A,0,0.01
US9095984B2,0,0.009
US8000339B2,0,0.258
US5377919A,0,0.004
US9803131B2,0,0.009
US8251179B2,0,0.042
US5444186A,0,0.0
US9950871B2,0,0.017
US9968116B2,0,0.025
US9963311B1,0,0.001
US9954058B1,0,0.004
US10113838B2,0,0.017
US9834693B2,0,0.035
US9821958B2,0,0.021
US10058346B2,0,0.009
US7961454B2,0,0.0
US6860503B2,0,0.001
US7438861B2,0,0.001
US9162590B2,0,0.024
US4908422A,0,0.013
US9586666B2,0,0.03
US10059164B1,0,0.007
US4681399A,0,0.001
US5029979A,0,0.018
US9700999B2,0,0.001
US10018533B2,0,0.009
US9556589B2,0,0.024
US9976557B2,0,0.0
US9701010B2,0,0.029
US9297539B2,0,0.001
US9838110B2,0,0.11
US9975134B2,0,0.078
US4715402A,0,0.003
US9610995B2,0,0.019
US7540393B2,0,0.002
US9003646B2,0,0.001
US7102227B2,0,0.043
US5567746A,0,0.011
US4993810A,0,0.013
US9085229B2,0,0.057
US10134502B2,0,0.009
US9719320B2,0,0.001
US9719000B2,0,0.005
US4885660A,0,0.001
US5406877A,0,0.0
US8954635B2,0,0.243
US8993712B2,0,0.017
US9450365B1,0,0.014
US8950998B2,0,0.068
US6162628A,0,0.093
US6527949B1,0,0.031
US9945398B2,0,0.002
US6216409A,0,0.008
US8770103B2,0,0.004
US9810000B2,0,0.011
US9290652B2,0,0.01
US10100026B2,0,0.077
US9605790B1,0,0.014
US9785451B1,0,0.149
US9976636B2,0,0.009
US8494030B2,0,0.098
US9539443B2,0,0.033
US9878141B2,0,0.024
US9188502B2,0,0.0
US9655681B2,0,0.038
US7516535B1,0,0.0
US9346614B2,0,0.003
US9206006B2,0,0.027
US7499069B2,0,0.198
US8985016B2,0,0.029
US5611101A,0,0.001
US9708533B2,0,0.026
US9916713B1,0,0.049
US8932865B2,0,0.065
US8444631B2,0,0.016
US4771975A,0,0.001
US6595357B2,0,0.132
US8025972B2,0,0.02
US4843845A,0,0.014
US9333546B2,0,0.013
US6766814B2,0,0.005
US7265368B2,0,0.109
US5238531A,0,0.017
US8903232B1,0,0.127
US5618757A,0,0.008
US4701075A,0,0.03
US5955200A,0,0.021
US4998639A,0,0.001
US7419360B2,0,0.014
US5518739A,0,0.071
US10071831B1,0,0.099
US5499684A,0,0.025
US9597057B2,0,0.003
US5041957A,0,0.133
US7023132B2,0,0.034
US8056954B2,0,0.011
US8830125B1,0,0.122
US9190499B2,0,0.052
US7481476B2,0,0.002
US8998317B2,0,0.0
US9545098B2,0,0.018
US9689896B2,0,0.005
US8128565B2,0,0.058
US8993373B2,0,0.009
US9948158B2,0,0.002
US7445942B2,0,0.032
US9891993B2,0,0.204
US9217339B2,0,0.002
US9150178B1,0,0.004
US10053196B2,0,0.0
US9481530B2,0,0.02
US9870897B2,0,0.036
US9683624B2,0,0.0
US6215835A,0,0.247
US6751302B1,0,0.13
US9452019B2,0,0.003
US4818864A,0,0.018
US9462781B2,0,0.006
US4860508A,0,0.025
US7714308B2,0,0.005
US9745611B2,0,0.172
US8304471B2,0,0.003
US5810444A,0,0.005
US8935452B2,0,0.04
US9144751B2,0,0.066
US9818517B2,0,0.042
US5139073A,0,0.013
US5872310A,0,0.003
US5801387A,0,0.021
US7854421B2,0,0.0
US5732575A,0,0.001
US4985277A,0,0.005
US10111471B2,0,0.048
US8329549B2,0,0.003
US9526553B2,0,0.027
US9278837B2,0,0.003
US7477198B2,0,0.085
US9938687B1,0,0.001
US9485847B1,0,0.091
US10099456B2,0,0.012
US9078467B2,0,0.11
US9463142B2,0,0.003
US6716513B1,0,0.026
US9273485B2,0,0.016
US9322344B2,0,0.01
US9524908B2,0,0.009
US9155937B2,0,0.007
US9425246B2,0,0.095
6516298,1,0.9
6542867,1,0.726
7657289,1,0.475
7693760,0,0.388
7742919,1,0.922
7761296,1,0.861
7962530,1,0.74
8041565,1,0.816
8044288,0,0.421
8065089,0,0.546
8103505,1,0.796
8183451,1,0.692
8374848,1,1.0
8566102,1,0.67
8571859,1,0.844
8600753,1,0.895
8606577,1,0.83
8644464,1,0.644
8650035,1,0.705
8700396,1,0.847
8914284,1,0.756
9123339,1,0.962
9240178,1,0.803
9286877,1,0.892
9299331,0,0.563
9507858,1,0.557
9552548,0,0.42
9558428,1,0.578
9646601,1,0.64
9754206,0,0.424
9761222,1,0.767
9865253,0,0.686
9928835,1,0.683
9990176,1,0.664
10008209,1,0.85
10068557,1,0.807
10090020,1,0.72
10091358,1,0.476
10140089,0,0.629
10147439,0,0.403
10171908,0,0.742
10185709,1,0.925
10271768,0,0.284
10297070,1,0.888
10315536,0,0.054
10327661,0,0.427
10365887,1,0.623
10395392,1,0.644
10418032,1,0.873
10468019,0,0.857
10496754,1,0.731
10496884,1,0.672
10503804,0,0.719
10567314,1,0.643
10594840,1,0.458
10600408,1,0.665
10645225,1,0.856
10657934,0,0.697
10658074,1,0.868
10692489,1,0.786
10699695,1,0.897
10713662,0,0.329
10721189,0,0.399
10733733,0,0.479
10769501,0,0.854
10783398,1,0.793
10802889,0,0.656
10841251,1,0.545
10841666,0,0.799
10885423,0,0.747
10885707,1,0.683
10908950,0,0.328
10929485,0,0.477
10929781,0,0.529
10945040,1,0.984
10963493,0,0.209
10963819,1,0.954
10983446,0,0.466
10990848,1,0.879
10991369,0,0.633
10992604,1,0.443
11011176,0,0.424
11030726,0,0.634
11073975,1,0.789
11082369,0,0.804
11087095,1,0.951
11087877,0,0.58
11094007,0,0.398
11094134,1,0.862
11106903,0,0.528
11107591,1,0.488
11122165,1,0.703
11122238,0,0.622
11126826,0,0.825
11152031,0,0.457
11152123,1,0.474
11152785,1,0.637
11196867,0,0.712
11223580,0,0.445
11240181,0,0.766
11264140,0,0.665
11288542,0,0.894
11289082,1,0.59
11294756,0,0.692
11314922,1,0.663
11354599,0,0.565
11355112,0,0.698
11356390,0,0.528
11361571,1,0.89
11393451,0,0.722
11423616,1,0.745
11436438,1,0.773
11461774,1,0.587
11475276,1,0.538
11481559,1,0.762
11501079,1,0.708
11507059,0,0.452
11514948,1,0.899
11515041,0,0.864
11551652,1,0.656
11556335,1,0.728
11556722,1,0.76
11564194,0,0.262
11579841,0,0.669
11580968,1,0.949
11582485,0,0.604
11641384,0,0.251
11675817,1,0.747
11687152,1,0.617
11688100,1,0.735
11689486,0,0.799
11721325,1,0.825
11736556,0,0.29
11740862,1,0.663
11743378,1,0.731
11749311,1,0.657
11757923,0,0.408
11763453,1,0.471
11790558,1,0.8
11790876,1,0.682
11790884,1,0.951
11823235,1,0.685
11830159,1,0.798
11830463,1,0.898
11907885,1,0.674
2016164519,0,0.099
2016239865,0,0.808
2016283469,1,0.758
2017018270,0,0.702
2017068514,0,0.716
2017084274,1,0.906
2017330388,1,0.665
2018018392,1,0.844
2018101770,1,0.565
2018331839,1,0.62
2019019500,1,0.74
2019043076,0,0.361
2019130896,1,0.768
2019205388,1,0.677
2019221022,1,0.662
2019294931,1,0.633
2019358906,0,0.336
2020027439,1,0.822
2020050942,1,0.594
2020082805,1,0.806
2020151963,1,0.667
2020211296,1,0.541
2020227069,1,0.829
2020251105,1,0.704
2020257962,1,0.763
2020358967,1,0.798
2020395008,1,0.968
2021019642,1,0.747
2021035340,1,0.687
2021065033,1,0.798
2021081805,1,0.768
2021103645,0,0.543
2021103834,0,0.687
2021117784,1,0.552
US10130979B2,0,0.036
US9090200B2,0,0.001
US9549616B2,0,0.012
US8942550B1,0,0.013
US5576596A,0,0.013
US8284566B2,0,0.005
US9424816B2,0,0.024
US9651291B2,0,0.013
US9034210B2,0,0.003
US9456488B2,0,0.0
US9268174B2,0,0.005
US9913041B2,0,0.08
US9833932B1,0,0.051
US7005335B2,0,0.011
US9366506B2,0,0.009
US9070486B2,0,0.026
US9949604B2,0,0.001
US7241361B2,0,0.062
US10086324B2,0,0.045
US9267634B2,0,0.008
US8987214B2,0,0.023
US9640899B2,0,0.002
US10125051B2,0,0.035
US9265466B2,0,0.017
US4955984A,0,0.05
US8510995B2,0,0.0
US9789031B2,0,0.001
US4496096A,0,0.016
US6536310B2,0,0.003
US9426999B2,0,0.028
US6071093A,0,0.001
US9504796B2,0,0.051
US9818633B2,0,0.018
US8950973B2,0,0.01
US9660645B2,0,0.038
US4491376A,0,0.002
US9856679B2,0,0.001
US7476779B2,0,0.058
US9132281B2,0,0.109
US5941102A,0,0.0
US10092965B2,0,0.018
US9517118B1,0,0.006
US8708355B1,0,0.019
US8739890B2,0,0.0
US9890602B2,0,0.001
US5298757A,0,0.01
US6943229B2,0,0.04
US6874698B1,0,0.016
US6712429B2,0,0.012
US9849675B2,0,0.001
US8000575B2,0,0.063
US7331788B2,0,0.021
US9237807B1,0,0.001
US7592653B2,0,0.024
US10080392B2,0,0.008
US9519291B2,0,0.059
US9728788B2,0,0.068
US7384285B2,0,0.001
US10023765B2,0,0.101
US5184547A,0,0.023
US8096608B2,0,0.011
US6631582B2,0,0.04
US9342178B2,0,0.08
US9871169B2,0,0.02
US6533361B1,0,0.014
US7583031B1,0,0.017
US9201200B2,0,0.006
US4917964A,0,0.005
US9677758B2,0,0.024
US9278126B2,0,0.06
US6213525A,0,0.001
US9120229B2,0,0.116
US5056343A,0,0.0
US6552088B2,0,0.116
US6979167B2,0,0.002
US5328803A,0,0.017
US9337093B2,0,0.008
US5095781A,0,0.021
US6905173B2,0,0.01
US9016240B2,0,0.154
US9250025B2,0,0.002
US7413573B2,0,0.012
US8011924B2,0,0.02
US8443958B2,0,0.164
US7226551B2,0,0.011
US7179392B2,0,0.002
US9919374B2,0,0.003
US5100202A,0,0.004
US10002886B2,0,0.032
US7422179B2,0,0.002
US9267547B2,0,0.007
US10008297B2,0,0.003
US9446955B2,0,0.033
US9133036B2,0,0.01
US9482246B2,0,0.044
US7445918B2,0,0.192
US9732906B2,0,0.03
US9658002B2,0,0.012
US10076613B2,0,0.027
US6107367A,0,0.038
US9528641B2,0,0.001
US7748171B2,0,0.002
US9611692B1,0,0.001
US9624951B2,0,0.003
US7028392B1,0,0.013
US9214635B2,0,0.119
US4832710A,0,0.016
US7735882B2,0,0.0
US9709302B2,0,0.034
US4512710A,0,0.007
US5346251A,0,0.005
US9668407B2,0,0.002
US9045938B2,0,0.0
US9021966B2,0,0.007
US4715401A,0,0.002
US5291828A,0,0.015
US10115408B2,0,0.287
US6855061B2,0,0.005
US9018285B2,0,0.026
US5142919A,0,0.01
US7503105B2,0,0.007
US4789775A,0,0.019
US9184078B2,0,0.003
US9840314B2,0,0.0
US8013481B2,0,0.021
US9117580B2,0,0.006
US9319798B2,0,0.0
US9554200B2,0,0.007
US9768554B2,0,0.014
US6838257B2,0,0.182
US9055750B2,0,0.047
US8837763B1,0,0.04
US9537110B2,0,0.031
US9137952B1,0,0.101
US10122231B2,0,0.002
US7565159B2,0,0.055
US9958185B2,0,0.007
US9610873B2,0,0.018
US9765474B1,0,0.008
US4908916A,0,0.004
US4650393A,0,0.005
US8444422B2,0,0.003
US9745124B2,0,0.011
US9120978B2,0,0.025
US9981249B2,0,0.016
US9428369B2,0,0.007
US9178608B2,0,0.207
US9739917B2,0,0.044
US9563192B2,0,0.317
US9402364B2,0,0.039
US9154348B2,0,0.484
US9928698B2,0,0.117
US10030216B2,0,0.066
US9272805B2,0,0.172
US9644364B2,0,0.002
US8076650B2,0,0.044
US9889480B2,0,0.042
US8757026B2,0,0.044
US9676067B2,0,0.003
US10018431B2,0,0.008
US7592270B2,0,0.036
US4561666A,0,0.003
US5450115A,0,0.019
US9072754B2,0,0.048
US9251645B2,0,0.328
US8061560B2,0,0.016
US8586961B2,0,0.097
US9113708B2,0,0.0
US9916938B2,0,0.003
US5335675A,0,0.017
US9909057B2,0,0.018
US10060157B1,0,0.02
US6603131B2,0,0.005
US8574629B2,0,0.056
US8259626B2,0,0.242
US4768047A,0,0.14
US4494892A,0,0.015
US6108580A,0,0.053
US9049962B2,0,0.0
US9302198B1,0,0.101
US10003797B2,0,0.528
US9644851B2,0,0.115
US9695262B2,0,0.045
US9955093B2,0,0.206
US9267817B2,0,0.008
US9616368B2,0,0.008
US9899297B1,0,0.015
US6735014B2,0,0.031
US9322342B2,0,0.028
US9937982B2,0,0.0
US9173386B2,0,0.0
US9086135B2,0,0.0
US9083023B2,0,0.012
US8963159B2,0,0.027
US9252584B2,0,0.001
US9587058B2,0,0.025
US6265129A,0,0.01
US4811846A,0,0.018
US9560745B2,0,0.019
US9896471B2,0,0.046
US8140012B1,0,0.162
US4650127A,0,0.0
US8728671B1,0,0.002
US10039548B2,0,0.011
US7784985B2,0,0.018
US7651283B2,0,0.022
US7891437B2,0,0.078
US5353077A,0,0.075
US9764667B2,0,0.003
US7820895B1,0,0.123
US9060795B2,0,0.057
US9534086B2,0,0.01
US5685255A,0,0.056
US9370400B2,0,0.014
US9903702B2,0,0.003
US10067302B2,0,0.034
US9119785B2,0,0.078
US9113058B2,0,0.063
US9376300B2,0,0.0
US10087879B2,0,0.005
US9810081B2,0,0.004
