id,Actual,Support Vector Classifier (RBF),Naive Bayes,Logistic Regression,Random Forest,Ensemble
US9510805B2,0,0.0002534203049335557,0.006932372134329152,0.05454452774003115,0.185,0.060624296405935425
US9909192B2,0,0.0004907166898979633,0.30591438079462085,0.10086817837342464,0.051,0.11645699673295053
US10055655B2,0,2.064890427167562e-05,0.009774429655762267,0.029223813754954843,0.142,0.04349979886986059
US9916475B2,0,7.14494535738416e-05,0.14496018459992474,0.06610924361565572,0.1,0.07851843927948575
US9860386B2,0,0.00011409252394752997,0.2495982338394325,0.07169176152085442,0.065,0.09532441439611272
US9002944B2,0,0.0014913335281630245,0.17084516739495678,0.16825776229443223,0.133,0.11681981010792916
US9754349B2,0,6.824873621730503e-05,0.12454655223891045,0.05579128626201058,0.096,0.07183548299919486
US7391461B2,0,5.797641164939526e-05,0.02366273450798318,0.05118641597304538,0.07,0.035713126316849766
US6434487B1,0,8.564253760403733e-05,0.009715188414010223,0.04371195044427755,0.112,0.041358134675220246
US7535222B2,0,0.0003248936069202292,0.045812897888042846,0.114558326526927,0.112,0.07384967314898487
US9156164B2,0,0.00020686042892367033,0.07949379220704622,0.06935707550432879,0.1,0.06446667578743069
US7929453B2,0,0.002792571529132603,0.5038628229934329,0.2743811843032181,0.275,0.25990575632046586
US8838276B1,0,0.0005205665727662467,0.3408012171897564,0.12476326679454626,0.205,0.17065332631518468
7689416,1,0.9879064992082688,0.9876361673385744,0.944693326633309,0.849,0.9411777921608917
7693760,0,0.005584158958711125,0.611495784461889,0.339397436542632,0.073,0.2674094298031679
7742919,1,0.8118704243308169,0.9644724671420472,0.8590961381444571,0.582,0.799096595891071
7788262,1,0.934140255624568,0.976366803955273,0.9076949285859509,0.713,0.8827142346496739
7835910,0,0.011542230772490844,0.9224595995950663,0.5403337329362259,0.561,0.5204102957818495
7912718,0,0.9212610833698072,0.9543952238841176,0.8224892250275468,0.765,0.8646466062638202
7925496,1,0.8371178810139727,0.9185039195151548,0.8193731460412865,0.731,0.8237819775022668
7945952,0,0.27013160433088984,0.8431794790004746,0.7667187558662052,0.649,0.6515796943373193
8065089,0,0.0007962055565883349,0.7186470199491898,0.26190161122921046,0.418,0.35701583455786806
8180725,1,0.9601763138936918,0.956635260944348,0.8399986511172868,0.759,0.882233369265649
8185400,1,0.5799790145269933,0.967140983494781,0.825379521273261,0.715,0.7854750199794513
8296257,0,0.03500649897063861,0.8881215215452829,0.5263227530858229,0.532,0.5041519761157651
8467524,0,0.020250661064158626,0.602665100015009,0.5707625621382917,0.365,0.39436881490649256
8571871,1,0.7523301563611947,0.977426901152574,0.8881413955847572,0.736,0.8406593610431398
8630844,1,0.9787830752106981,0.9946209250808996,0.9289745228640253,0.956,0.9641328292473672
8653349,0,0.22138192500258405,0.8597505216485094,0.7535736800961265,0.404,0.5890340143806477
8660678,0,0.048751422442215316,0.8604120458296309,0.6153602090914416,0.458,0.508243468406033
8671149,0,3.703187670208043e-05,0.7476589095743796,0.46785747766709346,0.236,0.3639223527661576
8799124,0,0.00404015032690786,0.8290633803063795,0.5133568515892596,0.336,0.4201967921188651
8804035,0,0.25175084044473656,0.938459772050275,0.7450454360636025,0.582,0.64957223184041
8914284,1,0.9660425867468547,0.9919816262658069,0.9363533665271394,0.656,0.8836637257118831
9367763,1,0.9682692173313018,0.9895016709636427,0.9425415481658792,0.799,0.9246710115762082
9495955,1,0.9820058274510612,0.9939834888974528,0.9597486427230417,0.808,0.9315677438888037
9608942,1,0.04344188785216146,0.8339433794211061,0.6428627890466696,0.468,0.5036085377055688
9646587,1,0.3503738184967123,0.9209081632738233,0.8021853509936402,0.523,0.6624545673865997
9646601,1,0.11440686548430586,0.9441788362825866,0.4826503160134228,0.561,0.546376256091998
9786084,1,0.9999995029186051,0.9920064789490887,0.9878799764025493,0.764,0.9409710488292875
9972127,1,0.8680011397880085,0.8869561186467937,0.8512704909263391,0.48,0.7675332310581954
9977773,1,0.9815226723069215,0.9422206460293298,0.8864660682318749,1.0,0.9511700422844798
10008209,1,0.9959280548823822,0.998733294974729,0.9760886743048769,0.87,0.9558427885662492
10049477,1,0.9744037891611769,0.9794113433660534,0.9623919547393085,0.665,0.882239783530476
10091358,1,0.00015995901192952938,0.7141478086968928,0.22991789859042408,0.397,0.3294214441411234
10134131,0,0.21438909178927681,0.9647597166401383,0.7738114250020313,0.522,0.6474877497035416
10140981,1,0.9659885387408965,0.995106107899011,0.9147079465147331,0.822,0.928519472181685
10147439,0,0.016205524849891576,0.815569237672558,0.5872369667818723,0.58,0.511123114893065
10186252,1,0.9999954106429987,0.9955614967893699,0.9851401125454945,0.797,0.9454214716275657
10229111,1,0.8536864478624855,0.9811328205438463,0.8651912932821285,0.674,0.8429511328214851
10229672,1,0.9804709310736083,0.9970400133641845,0.9532456632541776,0.801,0.9320246265710878
10262107,0,0.0027259058549478497,0.4732709238440751,0.343227741716786,0.13,0.2394637835631089
10303978,0,0.1318459502593091,0.9833056661067809,0.7343144361280668,0.629,0.6396686110938827
10319365,1,0.9999992417515147,0.9958772660044284,0.9793543558724896,0.835,0.9468070887484068
10325201,1,0.9239590363699531,0.9443986755277567,0.9030555026563871,0.715,0.8759167554732702
10332513,1,0.029779506609402016,0.9479260282302742,0.5991653435386619,0.686,0.5796599392335509
10418024,1,0.9999994178441136,0.995713719374156,0.9870720843033906,0.935,0.9764458023982642
10446126,1,0.8311784366564644,0.9708450489935228,0.8934813070511658,0.647,0.8331276046099702
10446147,1,0.9893941549404449,0.9849587837349059,0.9662088262039717,0.712,0.9190848943571583
10467274,1,0.036316004951101474,0.6654231082964543,0.5547068793888773,0.525,0.44406681771500783
10496754,1,0.9964064320219772,0.995786225342394,0.9796256087836357,0.816,0.9441564665433914
10539881,0,0.4502448838103551,0.9535011841289406,0.778549908114455,0.831,0.7738262528317371
10565234,0,0.0010729372090961485,0.8098819969691429,0.3303982350049916,0.243,0.35613557745394586
10593328,0,0.012609271305728765,0.8404985449995451,0.6476509830084402,0.451,0.4902646921480425
10600408,1,0.9843100269270559,0.9704873858631842,0.9524709262389833,0.69,0.9005316424653711
10600414,0,0.00040144178124489483,0.657381732603966,0.48383701454643485,0.205,0.34065061803235097
10635941,1,0.9970619625108876,0.9965311512332168,0.9769827055134854,0.844,0.9466645995562
10643131,1,0.9224656574588371,0.9870114285563049,0.9142882913503397,0.614,0.860280341477119
10643600,1,0.9999958747142809,0.9970103431064727,0.985633212387586,0.767,0.9299073073994081
10685057,0,0.001321551883108814,0.7939883781601746,0.33125778221036284,0.269,0.3562896415462637
10699695,1,0.949618317313112,0.9896723237457634,0.9425087678534505,0.789,0.9182329253114184
10701394,0,0.0024340957930580717,0.6298789399178404,0.2961829600147902,0.657,0.40043168511030375
10706867,1,0.9935267964048933,0.9784998507155894,0.9685193138666102,0.806,0.9333411101291411
10713662,0,0.00020178943586999717,0.26209812518264275,0.2130541994250462,0.252,0.18497792361843193
10720157,0,0.11513159523938497,0.9272016994767339,0.7808379405387829,0.604,0.6206546248453326
10721189,0,0.002475723599674907,0.7175882998850586,0.25005352953483706,0.271,0.3088514896738802
10783398,1,0.876626834774956,0.9388888570353188,0.9238424331276738,0.671,0.8507987052566567
10803646,1,0.981517029361335,0.9846044303543133,0.8710313044707865,1.0,0.9579057078493689
10817314,0,0.0016708794116649368,0.8049840172193367,0.43477587737442674,0.529,0.4293901085570837
10827214,0,0.06983952333253224,0.7364288877612507,0.542138019729716,0.381,0.4444389252074339
10839809,0,0.9636625950319212,0.9845169358632457,0.9161643564363291,0.791,0.911385759860653
10841251,1,0.0021845799758455618,0.8645161817033,0.5008082883732162,0.386,0.4388473601576087
10902191,1,0.9707951736230049,0.9956533435603175,0.9205577358370589,0.748,0.904127937763102
10916351,0,0.6681835649456106,0.9824086612240582,0.8052131436747135,0.538,0.7620489096180443
10922788,1,0.8521966926498293,0.9950324091175453,0.9142812943731489,0.767,0.8813771023193064
10929485,0,0.012965438387300767,0.9239820194669882,0.5336928295359528,0.388,0.4675666479506724
10930272,0,0.06665159241130264,0.9863087300069276,0.815533140156845,0.792,0.6743951054569957
10991369,0,0.5166143907517792,0.9560268854771397,0.833268393545512,0.718,0.7740897115016665
10991373,0,0.33747228043531163,0.8592966693887361,0.7683547352314929,0.564,0.645925817779247
10999434,1,0.19700964346250033,0.9452241195373223,0.6610598390063334,0.567,0.6134779604192614
11003703,1,0.01668284702914869,0.9497323885962722,0.715055640880317,0.52,0.547589051710361
11030726,0,0.0031524616919721585,0.7312160537712185,0.3493338345257767,0.304,0.3542251418340034
11055514,1,0.6197736478544708,0.9461828674108893,0.8593191329975338,0.721,0.7901462328781381
11064113,0,0.05288111996570188,0.8074274838345463,0.7101565985083177,0.499,0.5216377614868042
11080607,1,0.029309435683631563,0.9245556515020663,0.7242623563627005,0.444,0.5411439809489509
11093718,0,0.9732473359289865,0.9953294581922543,0.9542920749212688,0.771,0.913633584375933
11106903,0,0.1507171157712231,0.9262069205995611,0.7245756508713942,0.467,0.5935554001119889
11120839,0,0.6305030218898072,0.9796090293685012,0.8726652708918557,0.681,0.7909265644371316
11127488,0,0.35398433351620817,0.9880448741694257,0.7955934266048994,0.751,0.7387204285007425
11132598,0,0.9630559059494304,0.9815357445808588,0.8752046201181904,0.716,0.8877447551380758
11152123,1,6.642455142490163e-05,0.37345212081294615,0.20606790271057984,0.577,0.2922020192563914
11152785,1,0.9999936899243773,0.9893733603246606,0.9792665372072186,0.726,0.9177548988101372
11158207,0,0.483202939247307,0.9436599250063925,0.8385359395280895,0.59,0.7310739415338006
11165735,0,0.02356713752589981,0.7790869145735572,0.3980993561328044,0.531,0.43677450626996533
11166035,1,0.8522272754815892,0.9476455752023089,0.8782113477843145,0.729,0.8462695023997181
11171904,0,0.000131356072438125,0.4619356903872377,0.22845604212718285,0.39,0.26997847246857803
11183169,1,0.9999859601909227,0.9891419613683967,0.9671642147332461,0.633,0.9031493250670644
11210775,1,0.20392519290916003,0.9329717967704999,0.7916431622196417,0.806,0.7001885178742131
11223580,0,0.012024088887073351,0.8517204808365405,0.5198827669225702,0.421,0.45584629132539867
11232266,1,0.0902020128329492,0.903932708259746,0.6076768631521222,0.535,0.5528265402528202
11264140,0,0.00995619894353475,0.8598594268642671,0.5990595181190149,0.466,0.4794130951451331
11271984,0,0.007646112726029465,0.9093053669815093,0.5048707439149696,0.544,0.49981153555547214
11294756,0,0.000688881631991272,0.4874470773148026,0.22993303804776172,0.454,0.2923991117670321
11314922,1,0.6225645888297028,0.9133117980542881,0.8523933304678272,0.666,0.7739932241777595
11329933,1,0.9720605306073937,0.985068146372866,0.9418830524018152,0.764,0.9118989743626619
11354490,1,0.012617063886536032,0.8467424867295076,0.4172761514298748,0.369,0.41673571004627286
11354599,0,0.0029985210493912416,0.8835175070796041,0.5017659663659882,0.591,0.5020693703618115
11355155,1,0.014921789930972073,0.9044659975198786,0.5668322629711505,0.642,0.5351482994342056
11379189,1,0.023799440966033945,0.8551888120013447,0.5633771337357695,0.667,0.5332208179248364
11393575,1,0.49217461102194376,0.9070225990172304,0.8593086176910074,0.743,0.7663050063631082
11403800,1,0.9958931956719187,0.9786324536485634,0.9697329777747798,0.706,0.9137166460610691
11410684,1,0.9946070600921016,0.9980476315934458,0.9701123046592023,0.9,0.9647306796638409
11430467,0,0.024584263142256306,0.8580094935415054,0.710712420377574,0.301,0.48835117033410724
11438457,0,0.019845811244567572,0.859461181143657,0.625482841589141,0.517,0.5145664458159369
11470279,0,0.36390077202374277,0.9796918786655066,0.7780975745047257,0.55,0.6784075646432883
11481559,1,0.9840263990678888,0.9931264556046588,0.953240015195684,0.793,0.9263020978003949
11544881,1,0.8620330522132467,0.9901484347468725,0.9038054488556887,0.783,0.8824157788096086
11551695,1,0.2601609666199053,0.993683873061678,0.7971411514430953,0.745,0.720675063293995
11561326,1,0.07712984018469281,0.9250249653608021,0.6228527731792428,0.538,0.5557722999281878
11580968,1,0.8893766152641708,0.9900530768210103,0.913375238087329,0.747,0.883543478334541
11600260,1,0.08696283602694406,0.9730989541349075,0.679791173771747,0.718,0.6325770764459889
11646007,1,0.7502730799664565,0.9304581859528953,0.8066659118103152,0.6,0.7733719574347189
11659085,1,0.011276679120171022,0.9031828931239182,0.5525847312774299,0.507,0.500524597526624
11736556,0,4.126646542735325e-05,0.20328815105167924,0.10466878667893488,0.022,0.08403677520837939
11741965,1,0.9999985467687122,0.9981814843833313,0.984987992617362,0.853,0.9557909284197714
11741996,1,0.9927568352598997,0.991715151139995,0.9691071680008956,0.746,0.9187941506867919
11763849,1,0.9503937947867686,0.9856402232964024,0.9497430377377721,0.742,0.9087244632812401
11769017,1,0.48562494295360387,0.9662573988456361,0.8482855566387566,0.785,0.7866868072810944
11769312,1,0.2866355166311039,0.9344610534416851,0.8103068509109111,0.493,0.6562239299245134
11769531,1,0.042513561300089424,0.9353247767713176,0.715785199085731,0.613,0.582848393340007
11776007,1,5.768531683665691e-05,0.8079708063846045,0.20748864468472922,0.577,0.3941785377259941
11783474,1,0.0007385654489044961,0.403809354989594,0.21812851800470184,0.537,0.3043232548758965
11783813,1,0.9999999618856702,0.9976629563799349,0.9958268653053227,0.828,0.9591223953147676
11797780,1,0.9393289189482863,0.9880811822340312,0.9313210589766078,0.789,0.9085383681308832
11830463,1,0.8819522165582524,0.9786951202293755,0.9295500759684485,0.74,0.8761009737004299
11836680,1,0.882397140138382,0.9901520173321027,0.9164207192592245,0.633,0.8577811968602749
11896902,1,0.17517135682040147,0.9439390840154527,0.7039824291694462,0.415,0.5795918523201797
11907885,1,0.01772217110780946,0.8739249692072487,0.6330684059279409,0.646,0.5443672533780826
2016189705,0,0.02004691011189303,0.904015804538586,0.538635603660604,0.815,0.5793334987420349
2016210663,0,0.005585181982742343,0.6879240137831696,0.5543940079427145,0.477,0.4147661783127913
2016307239,1,0.04271275933648202,0.7565813088713227,0.5114144925524333,0.427,0.4401421014491544
2016371887,1,0.018393020479612103,0.5779739837508909,0.46954127906474274,0.168,0.31280327911164374
2016379252,1,0.011559606757132369,0.7855656421489954,0.6479500414125129,0.667,0.536099327646027
2017084266,1,0.41984894225104435,0.8467611016547806,0.7632256475617823,0.688,0.7035168623896209
2017178204,1,0.029578611034446894,0.7107257025143727,0.6861788127986227,0.543,0.5020288367259372
2017199958,0,0.0010410221642568936,0.6906243816702278,0.29785576713790957,0.094,0.2711643558853877
2017206328,1,0.24294211697851842,0.9215522976121335,0.7657567966317004,0.568,0.6399144935152544
2017345412,1,0.36503071662438563,0.8741621075178482,0.7768585527468852,0.681,0.6969871719925997
2017366479,1,0.04694007554289389,0.7936612095033807,0.59179970003141,0.517,0.49827502669887075
2018007404,1,0.12161971489194759,0.7263330863472531,0.7446588471576437,0.464,0.5271492406723801
2018018392,1,0.0017886355863502316,0.8064687834418481,0.35092482514149925,0.355,0.3736219832593367
2018025108,0,0.0112644262692705,0.9758681217296811,0.6522027383768497,0.661,0.5723444315597552
2018025112,1,0.01770652419869558,0.9070141505958562,0.5197264941716399,0.613,0.5250469233776074
2018082388,0,0.005284041647100964,0.7724348172172527,0.4513121566782578,0.317,0.3917114271683997
2018150768,1,0.9301945175637641,0.9912003257500206,0.8955148107412378,0.785,0.8974438843899353
2018357543,0,0.24054134831841092,0.9622824563637484,0.6930384060780709,0.727,0.6795467918609789
2019013017,1,0.00689149127809876,0.8481902208001633,0.49658148281564396,0.552,0.47156980687981453
2019019304,0,5.2958267232644186e-05,0.21774482019500227,0.1618991096329843,0.176,0.14072008091268312
2019042574,1,0.8116432507882323,0.9837507827261525,0.9255333968167883,0.788,0.8824775636909215
2019043482,1,0.9917432016754183,0.9901974955047489,0.9635013228101442,0.892,0.9574423682468912
2019272887,1,9.082236391752138e-05,0.540011953892181,0.16593306757858164,0.093,0.19908086544019224
2019279644,1,0.08973506005673923,0.9661145881894847,0.5745523576989764,0.759,0.5994372173513502
2019294669,1,0.11216718335179275,0.9837643821565668,0.7581311778279854,0.749,0.659943110492699
2019370616,1,0.9815172633869296,0.8127208702072651,0.7804461685865945,0.993,0.8910385997635344
2020004790,1,0.15855523314775988,0.8996281807379709,0.6762904575615315,0.535,0.5881125179802735
2020026767,1,0.7277497000699407,0.985361825003904,0.9115981789865926,0.813,0.8656715089389533
2020027439,1,0.9843117571757636,0.9885127269071816,0.9375600683172131,0.802,0.925060761552291
2020035350,1,0.23351637734938474,0.9148261162112941,0.8082771414188961,0.474,0.6219167950231023
2020053395,0,0.14634951464650575,0.8421000540287373,0.6701194854232122,0.395,0.5231354050297666
2020066250,1,0.0812385617523303,0.9266526526823952,0.578450055522089,0.534,0.5412185218026574
2020143384,1,0.057927662205545745,0.9514748065460035,0.6317846490680282,0.631,0.5902845476282098
2020167864,0,0.00010041309687416407,0.3149082364013922,0.13300800905764504,0.046,0.12283233053422729
2020211134,0,8.195777070094759e-05,0.5322700517531229,0.14965116320068153,0.101,0.19131680595409814
2020304446,1,0.11335889839068267,0.8473986323229239,0.5769535014277746,0.203,0.4499299817261202
2020396190,0,1.7354472328999724e-05,0.40198907295053476,0.08192598023590592,0.496,0.24625109344818225
2021035340,1,0.6895677771409183,0.991911311431766,0.8672319058568192,0.78,0.8405898235090834
2021065033,1,0.9999942898291555,0.9904937904842156,0.9790790486219322,0.816,0.9481384531478096
2021089904,1,0.004480091615402798,0.6800211869826056,0.3272208288058649,0.518,0.38814654961630135
2021110158,0,0.073523735465884,0.9006608184152577,0.6518828057904887,0.69,0.5944558641988456
2021117733,1,0.21591723254117962,0.9813557854673042,0.6644239183406659,0.572,0.6216972572216135
2021117842,1,0.7259772562934492,0.9724746180363633,0.8234672746741069,0.709,0.820800873482771
2021129325,0,4.1534290937637655e-05,0.5401386936140946,0.14542155239413782,0.166,0.21693787133452813
US7935130B2,0,4.390846785278552e-06,0.0038562445704716612,0.021161698422616424,0.007,0.007761218676514808
US9090200B2,0,2.8613150378010722e-05,0.004052382687872227,0.035046125130229956,0.0,0.009809167669079718
US7708473B2,0,4.860799315855892e-06,0.0019164276795430749,0.02274130377069562,0.002,0.006671790315483978
US9883739B1,0,2.6713300457790104e-05,0.026211971919690387,0.0588732038605678,0.012,0.025053825237937238
US8942550B1,0,2.515100151980875e-05,0.004584979745355775,0.03533913632370387,0.001,0.010261894233997794
US9791320B2,0,3.343989194750076e-05,0.010577425062412642,0.05010073274746119,0.0,0.015459111661720287
US8835365B2,0,2.7067453352588682e-05,0.023857296445087602,0.05802705230924469,0.018,0.02550399440654719
US10020452B2,0,0.00015676260953960636,0.0687562013605981,0.11053718616096644,0.006,0.04572565842489254
US7005335B2,0,9.658673568913036e-06,0.0064696789473728715,0.029543260854022663,0.01,0.012516627950499466
US9982338B2,0,9.15874081499333e-06,0.006368152064167597,0.0267718700568409,0.0,0.008547791744845839
US9109789B2,0,8.507388295239823e-06,0.0029602058918097463,0.02896577127727005,0.001,0.00849348352968855
US7241361B2,0,6.444118963502524e-06,0.010916453568664958,0.026134322148244044,0.0,0.009772103173893572
US10086324B2,0,1.9696065262289184e-05,0.036892091189335716,0.05322953684230514,0.144,0.05305534401668907
US9174890B2,0,3.2795358920439e-05,0.04737770831212825,0.06275948167844267,0.015,0.031073203497405475
US6143223A,0,1.1347326798023413e-05,0.007120880668826216,0.03433464970389681,0.0,0.010379296870162565
US9518026B2,0,0.00010663942912089201,0.23951755956985396,0.11533279326510694,0.029,0.09557142194683939
US9265466B2,0,9.97531819674126e-06,0.001267560708457493,0.027274461700648272,0.019,0.011649280842828149
US7931952B2,0,1.482198750107531e-05,0.0019889490605371958,0.028377329911838563,0.077,0.029861029156296095
US5297492A,0,2.514174020138573e-05,0.005220626824206356,0.03727476696556124,0.006,0.010654703749018196
US8770379B2,0,1.4815527172096727e-05,0.010178382931733551,0.042415319701894154,0.0,0.013417877672276453
US9997848B2,0,4.343701208505278e-06,0.007074898308191239,0.025653349272565965,0.065,0.024938731713473553
US9305748B2,0,9.43319251537931e-06,0.00449205380084941,0.02590684730853485,0.005,0.008112845112386585
US8182014B2,0,1.3265880906793702e-05,0.016565193314365324,0.040782403616583175,0.001,0.014354563970588295
US4958461A,0,9.374257310893453e-06,0.0037198579286849155,0.03503355211402567,0.008,0.010451400810394841
US6071093A,0,4.8802449493011285e-06,0.0001524827837798636,0.015416478544584956,0.014,0.006399623455480966
US9815358B1,0,3.112969865899778e-05,0.001768445835657013,0.030316906033569485,0.001,0.00830851444579346
US9708561B2,0,7.484346169212146e-06,0.017481370573134154,0.033262340178307793,0.0,0.012946649065771783
US9341682B2,0,3.542285454097783e-05,0.11821869487303949,0.0796723407600721,0.165,0.08526437065428656
US4491376A,0,8.959278126495955e-06,0.0012223453007209112,0.01919412543210631,0.003,0.005866660633389389
US9402687B2,0,1.3946326215186357e-05,0.0034948835930919664,0.025653697337515664,0.098,0.0403055978681304
US9206079B2,0,1.0481270904752109e-05,0.003555158464959321,0.022353644025057285,0.002,0.006991583442625153
US8105392B2,0,1.722673578941343e-05,0.0028725727146168955,0.028501186303531198,0.0,0.007865626455484961
US9184522B1,0,6.386393149727611e-06,0.00045753724592863395,0.015008527683120347,0.002,0.0038758519048777396
US5184173A,0,3.921873151488236e-06,0.023299284357211715,0.030385067170772856,0.018,0.018677189006964988
US4684969A,0,1.3331280978568984e-05,0.04926796431244098,0.03568505775548344,0.0,0.021255996202681225
US10092965B2,0,3.153587876901125e-05,0.011194366364377555,0.05327148520856182,0.001,0.016154062190690273
US9067764B2,0,1.0681230054607513e-05,0.0038604435292907296,0.03229468975935753,0.0,0.009053405225261239
US9828842B2,0,4.006682494743642e-06,0.0030616907555493992,0.017867535511197893,0.003,0.005738522630744787
US6995448B2,0,1.6698077558872483e-05,0.004723831127824487,0.0396332606666211,0.006,0.012860864498958105
US10081732B2,0,6.74825128058197e-05,0.21952787554116526,0.09101188012791118,0.006,0.07845795187279896
US9551388B2,0,3.248154718803764e-05,0.004129473015089106,0.04103793984308757,0.002,0.011330434245333029
US6933305B2,0,1.466389251695835e-05,0.0313034695403939,0.04715803105306887,0.014,0.026134653368899148
US6712429B2,0,1.151051085636836e-05,0.0002183007635898637,0.026141814545407264,0.002,0.007355636306973604
US4867770A,0,3.2618961241427517e-06,0.002809951738547224,0.01914536591251539,0.01,0.009244024580775882
US9491924B2,0,4.61461336941405e-06,0.0003554162222697947,0.010179650840378751,0.0,0.0026407980708602714
US4710062A,0,2.613659119773849e-05,0.025145546680142305,0.0483842107832604,0.005,0.018914357128449417
US7331788B2,0,5.660524055669158e-06,0.039510758751093875,0.03174885350029072,0.006,0.018823306057658674
US9968356B2,0,6.1710522806720865e-06,0.0026866716772081223,0.02434950840313379,0.005,0.00801810548252648
US7242431B2,0,1.5978918405641447e-06,0.0013615714836982533,0.010604245573723652,0.007,0.003994241868760603
US9622636B1,0,9.048322231423059e-05,0.02764905216917864,0.07028448638217433,0.012,0.027327686440351284
US9066504B2,0,9.05316279706363e-06,0.0004409413141958086,0.0144549038367557,0.003,0.004736618824709365
US9844174B2,0,4.701600122021581e-05,0.030356515398368908,0.05616779736170755,0.0,0.021934348452177604
US10023765B2,0,2.0690141884769772e-05,0.053004998647449245,0.060622639920548255,0.006,0.02918294114179995
US9658130B2,0,4.063264616028704e-06,0.06672974479567888,0.035887105414617565,0.029,0.03266050512745211
US9144145B2,0,4.81035242560888e-06,0.0018589121104470503,0.015513197498786178,0.0,0.004600318198285786
US9121488B2,0,9.161544925124154e-06,0.03891873994874868,0.03561825616153347,0.0,0.018647038657200687
US10132345B2,0,8.84187253512157e-06,0.0019005359933662617,0.025713109631898837,0.047,0.01841581084627801
US7800229B2,0,8.62681391359822e-06,0.0013338000648928264,0.025651576904331987,0.001,0.007008480172317427
US6381412B1,0,2.9787012166156643e-06,0.0012161230101002168,0.018034242647718524,0.016,0.01056739085262017
US9777512B2,0,4.209033369769389e-05,0.0006832208046029959,0.036358447513000526,0.044,0.018308784805886026
US7313323B2,0,1.8816418545108583e-05,0.009867520656637395,0.030898001339304888,0.023,0.016215343117617007
US9180263B2,0,5.807069669370954e-05,0.02231493313283602,0.06783135364860875,0.027,0.028100617599408538
US10126621B2,0,1.1105602010503788e-05,0.0074731130292911,0.03664982461362,0.111,0.03879586184218679
US9446506B2,0,2.4562768912190246e-05,0.02031580080763948,0.041134478278899,0.005,0.01664280429379311
US9702167B2,0,7.80330372503322e-06,0.0010599522856827954,0.019756996127459254,0.037,0.0157153560095133
US6161512A,0,4.512716574934422e-05,0.033004050034067145,0.05727382988377349,0.006,0.024120868418724732
US9677758B2,0,3.096007277170432e-05,0.0822967219797919,0.072971233098717,0.005,0.041103988465628245
US8969966B2,0,1.0192053034889167e-05,0.019155740289037056,0.03858859867553632,0.005,0.016450120720712537
US10048469B2,0,2.035487974019529e-05,0.019879303891445675,0.04560584008778338,0.002,0.017146949133001035
US9601707B2,0,1.557759532411112e-05,0.013672346992878198,0.02957627315826846,0.003,0.0115824770989749
US6180883A,0,1.9236647079669307e-05,0.000819683739793342,0.023328087246941798,0.044,0.018311371564109044
US10130431B2,0,5.352906128512003e-06,0.002121854955062441,0.02526469064258989,0.0,0.006854639609025294
US9334734B2,0,1.5507580193047653e-06,0.008539093371592664,0.01884067362505163,0.015,0.009847657484022408
US7038901B2,0,2.156455514094094e-05,0.02098901531380621,0.05228181571451187,0.002,0.01884469645181818
US7509872B2,0,4.944658440287864e-06,0.023549285248755766,0.0293161243634837,0.008,0.016973820466745025
US6979167B2,0,1.6391023819803205e-05,0.0017211137063163923,0.02412346134435731,0.001,0.00648238853851911
US5667263A,0,1.3871261872926657e-05,0.00012738467467142875,0.0218261889214914,0.029,0.012006759361434374
US6503984B2,0,9.32145564464946e-06,0.015068878914873693,0.037504036686669,0.009,0.015406213060887715
US4496059A,0,4.819955714658788e-06,0.000450258142441785,0.01476827347987998,0.0,0.004561936397511427
US9095984B2,0,1.1561604573609776e-06,0.00023325756798238436,0.0073170099674527206,0.003,0.002389668905120741
US7179392B2,0,3.645842130951348e-05,0.010437152680875698,0.036697124437362366,0.001,0.012326240305558216
US9636393B2,0,1.6082275382574616e-05,0.031559125724706164,0.04615378883426996,0.01,0.02144912389013151
US5100202A,0,2.1720475121840527e-05,0.0005847082271228409,0.022768284640822405,0.0,0.005865407067143854
US8552330B2,0,4.924041328097028e-06,0.0037371706100161545,0.021695934583799207,0.0,0.006365717190374915
US9381093B1,0,5.524916215231885e-05,0.004895110044646483,0.05221912415508393,0.032,0.021089881178064193
US4763229A,0,1.9517845624973832e-05,0.010455118075511647,0.04368131328474361,0.003,0.01580884789043881
US9044344B2,0,1.7413494910720057e-06,0.00015919512480760007,0.007193826458817733,0.0,0.001841260118092265
US8288895B2,0,4.323732864432143e-06,0.029170980599677505,0.0448805449310709,0.002,0.018769524444657744
US10087042B2,0,7.528941795865362e-06,0.0028132243257048516,0.029015645608691795,0.002,0.008967994570691518
US9378506B1,0,7.868600765882904e-06,0.049088182061804944,0.04407945446647597,0.057,0.0385531091621147
US6569717B1,0,3.2674216948053364e-06,0.0007863856431077262,0.020591281686272125,0.025,0.010349619676837424
US10046943B2,0,8.801086859186538e-06,0.006585907431183488,0.029358140753532592,0.0,0.008998361575162565
US9637141B2,0,9.049885342714513e-06,0.008036140717697263,0.028589261609021085,0.005,0.011419004121062526
US9658002B2,0,7.579771338171092e-05,0.014406329249679264,0.07116519562280439,0.002,0.02172368358922342
US9210425B2,0,1.150510235226818e-05,0.505315033288912,0.04770673084208859,0.15,0.17277104211467065
US9975589B2,0,7.154583343026382e-06,0.0016160637918100232,0.016072863245286815,0.004,0.007182539860404143
US9783349B2,0,8.49736727427178e-05,0.02422904099310883,0.0727000797533712,0.001,0.024321552845349342
US9962219B2,0,4.883161471266223e-06,0.0002125402898069751,0.01271365945481333,0.0,0.0032389369085611885
