id,Actual,Random Forest
US9389202B2,0,0.038
US9412516B2,0,0.003
US10025651B2,0,0.094
US6023420A,0,0.054
US9993637B2,0,0.007
US6589235B2,0,0.015
US9278818B2,0,0.0
US9646295B1,0,0.081
US9948802B2,0,0.037
US9614463B2,0,0.017
US8948272B2,0,0.564
US9353617B2,0,0.007
US9750456B2,0,0.075
US8306141B2,0,0.123
US6924899B2,0,0.02
US9542364B2,0,0.105
US9406073B2,0,0.195
US4981404A,0,0.004
US6939881B2,0,0.051
US9947170B2,0,0.326
US9456959B2,0,0.003
US9818343B2,0,0.023
US5083149A,0,0.045
US4781424A,0,0.001
US9269006B2,0,0.163
US7025192B2,0,0.034
US8508386B2,0,0.091
US9547075B2,0,0.049
US8498782B2,0,0.019
US8219177B2,0,0.075
US8417938B1,0,0.111
US9746178B2,0,0.011
US10142203B2,0,0.103
US6353656B1,0,0.015
US7350034B2,0,0.174
US10142218B2,0,0.099
US7541838B2,0,0.071
US9545078B1,0,0.003
US10031471B1,0,0.013
US6097078A,0,0.006
US9766627B2,0,0.02
US9808820B2,0,0.007
US9047109B1,0,0.13
US9747562B1,0,0.245
US9310462B2,0,0.121
7657289,1,0.426
7761296,1,0.624
8032383,1,0.378
8041565,1,0.799
8103505,1,0.762
8183451,1,0.677
8296257,0,0.615
8355903,1,0.998
8380504,0,0.778
8422798,1,0.626
8422799,1,0.61
8428228,0,0.169
8447713,1,0.825
8571859,1,0.762
8589262,0,0.251
8688434,1,0.998
8725559,0,0.447
8751236,1,0.592
8818768,1,0.615
8909534,1,0.84
9286877,1,0.882
9484014,1,0.935
9552548,0,0.328
9558428,1,0.472
9589578,1,0.419
9653093,1,0.898
9710829,1,0.68
9922376,0,0.375
9922641,1,0.937
9928835,1,0.807
9934515,0,0.91
10068557,1,0.829
10086261,0,0.284
10091545,1,0.639
10127918,1,0.436
10163436,1,0.972
10176809,1,0.749
10271768,0,0.167
10327661,0,0.338
10373023,1,0.742
10380724,1,0.83
10387970,1,0.329
10418033,1,0.542
10445356,1,0.85
10467347,1,0.563
10484542,1,0.656
10489393,1,0.911
10503804,0,0.769
10504504,1,0.786
10510358,0,0.382
10515637,1,0.634
10565989,0,0.696
10572953,0,0.3
10593328,0,0.148
10607298,0,0.575
10614031,0,0.943
10614207,1,0.839
10628931,1,0.686
10630726,0,0.589
10658005,1,1.0
10679015,0,0.74
10685057,0,0.675
10706837,1,0.78
10720157,0,0.83
10733240,0,0.669
10789606,0,0.647
10884710,1,0.594
10885707,1,0.632
10915818,1,0.269
10943583,0,0.877
10944867,1,0.392
10963823,0,0.512
10965948,0,0.708
10977783,0,0.752
10990852,0,0.731
11011176,0,0.394
11017123,0,0.395
11037554,1,0.834
11064113,0,0.566
11064252,1,0.526
11069353,0,0.936
11094134,1,0.776
11107591,1,0.477
11109099,0,0.499
11120812,0,0.699
11120839,0,0.612
11126826,0,0.809
11176930,0,0.732
11210062,1,0.599
11240181,0,0.826
11250635,1,0.605
11256402,1,0.778
11263407,1,0.569
11264140,0,0.647
11294756,0,0.72
11308657,1,0.621
11321729,0,0.218
11328480,1,0.673
11341698,0,0.547
11361571,1,0.912
11409963,1,0.804
11436438,1,0.627
11494486,1,0.417
11508042,1,0.489
11509995,1,0.333
11514948,1,0.851
11515041,0,0.827
11556335,1,0.653
11556722,1,0.604
11557292,0,0.609
11568148,1,0.918
11582485,0,0.584
11582519,1,0.561
11645479,1,0.844
11651390,1,0.491
11677991,1,0.622
11706492,1,0.689
11710479,1,0.925
11721023,0,0.705
11727596,1,0.968
11740862,1,0.634
11743552,1,0.406
11755888,1,0.439
11757923,0,0.382
11763453,1,0.386
11763809,1,0.812
11775581,0,0.562
11777874,1,0.579
11790884,1,0.937
11809688,1,0.868
11830159,1,0.774
11842144,1,0.598
2016328014,1,0.673
2017068514,0,0.739
2017242847,1,0.662
2017358003,0,0.62
2018025108,0,0.358
2018068329,1,0.632
2018070872,0,0.524
2018082388,0,0.341
2018101770,1,0.451
2018121784,0,0.634
2018190294,1,0.802
2018247183,1,0.456
2019005013,1,0.826
2019037261,1,0.653
2019087677,1,0.77
2019130896,1,0.746
2019149490,1,0.341
2019164632,1,0.66
2019214013,1,0.742
2019362709,1,0.672
2019385590,1,0.408
2019392858,1,0.828
2020019370,1,0.877
2020026766,1,0.764
2020058290,1,0.666
2020065813,0,0.235
2020092519,0,0.579
2020111476,1,0.813
2020162736,1,0.355
2020175383,1,0.465
2020293719,1,0.436
2020311350,1,0.613
2020358967,1,0.82
2020395008,1,0.974
2021074377,1,0.237
2021085558,1,0.618
2021089903,1,0.485
2021090690,1,0.267
2021097274,0,0.631
2021110158,0,0.67
2021125614,1,0.413
US7070215B2,0,0.007
US9795682B2,0,0.064
US9022134B2,0,0.015
US7708473B2,0,0.007
US8978270B1,0,0.009
US9789802B2,0,0.0
US9440355B2,0,0.012
US10092923B2,0,0.015
US10020452B2,0,0.037
US9702906B2,0,0.029
US6603853B1,0,0.093
US7005335B2,0,0.01
US9381755B2,0,0.01
US8445113B2,0,0.002
US8673204B2,0,0.011
US4529771A,0,0.047
US9640899B2,0,0.003
US9131640B2,0,0.002
US6215214A,0,0.0
US4955984A,0,0.026
US9140859B2,0,0.012
US5843335A,0,0.002
US9426999B2,0,0.021
US9922878B2,0,0.004
US9991574B2,0,0.007
US7162816B2,0,0.007
US9504796B2,0,0.024
US6152693A,0,0.002
US9373548B2,0,0.008
US8829673B2,0,0.016
US9758255B1,0,0.029
US9740647B1,0,0.096
US9062191B2,0,0.055
US9278919B1,0,0.049
US10011935B2,0,0.011
US9660645B2,0,0.011
US4491376A,0,0.001
US6027800A,0,0.002
US9184522B1,0,0.0
US7663020B2,0,0.06
US5237842A,0,0.005
US5714350A,0,0.081
US10030161B2,0,0.021
US5941102A,0,0.0
US5693521A,0,0.045
US7419975B2,0,0.058
US8708355B1,0,0.005
US8739890B2,0,0.001
US9828842B2,0,0.009
US9347086B2,0,0.02
US6328256A,0,0.0
US7243515B2,0,0.012
US9551388B2,0,0.002
US5492447A,0,0.003
US9090850B1,0,0.026
US10059391B2,0,0.001
US8594656B2,0,0.062
US9237807B1,0,0.001
US5611557A,0,0.012
US9728788B2,0,0.053
US10023765B2,0,0.073
US5184547A,0,0.004
US7081132B2,0,0.001
US5082971A,0,0.031
US9227938B2,0,0.076
US7583031B1,0,0.003
US7313323B2,0,0.009
US10126621B2,0,0.021
US8942004B2,0,0.011
US9624953B2,0,0.003
US6681881B2,0,0.011
US4928124A,0,0.074
US9601707B2,0,0.013
US10025263B2,0,0.004
US5032674A,0,0.024
US9642217B2,0,0.036
US8485381B2,0,0.003
US5597336A,0,0.006
US7502217B2,0,0.001
US8742576B2,0,0.016
US10043562B2,0,0.004
US6971718B2,0,0.001
US5058815A,0,0.0
US5968810A,0,0.045
US5377919A,0,0.001
US9538703B2,0,0.012
US8443958B2,0,0.098
US7179392B2,0,0.002
US9969707B2,0,0.016
US10082411B2,0,0.0
US10133306B2,0,0.008
US9919374B2,0,0.0
US5444186A,0,0.0
US9950871B2,0,0.003
US7154161B1,0,0.013
US10002886B2,0,0.024
US9881896B2,0,0.027
US9309264B2,0,0.033
US9954058B1,0,0.005
US10113838B2,0,0.021
US9044344B2,0,0.0
US10004136B2,0,0.009
US5112155A,0,0.0
US10046943B2,0,0.005
US9586666B2,0,0.017
US9012608B2,0,0.05
US8960062B2,0,0.002
US5683138A,0,0.0
US9758720B2,0,0.033
US5029979A,0,0.013
US4832710A,0,0.003
US4512710A,0,0.0
US10053915B2,0,0.0
US9751575B2,0,0.005
US7627384B2,0,0.003
US4715401A,0,0.003
US9340276B2,0,0.006
US9701010B2,0,0.015
US9994295B2,0,0.005
US5757730A,0,0.111
US9453572B2,0,0.002
US9003646B2,0,0.0
US9198991B2,0,0.004
US8013481B2,0,0.008
US5304592A,0,0.012
US9322399B2,0,0.0
US9707173B2,0,0.012
US4993810A,0,0.011
US9741737B1,0,0.013
US9055750B2,0,0.036
US5188749A,0,0.05
US5406877A,0,0.0
US9537110B2,0,0.027
US9788848B2,0,0.01
US7932572B2,0,0.0
US4711322A,0,0.003
US9922741B2,0,0.01
US10122231B2,0,0.005
US5544909A,0,0.016
US8961499B2,0,0.0
US7739809B2,0,0.002
US9945398B2,0,0.0
US9394033B2,0,0.001
US9290652B2,0,0.011
US4650393A,0,0.0
US9433703B2,0,0.016
US9069071B1,0,0.139
US8444422B2,0,0.004
US8952426B2,0,0.006
US9278865B2,0,0.021
US7854462B2,0,0.005
US8414731B2,0,0.038
US10060639B2,0,0.015
US8523873B2,0,0.001
US9981249B2,0,0.011
US9039438B2,0,0.001
US9486101B2,0,0.004
US10072368B2,0,0.005
US9655681B2,0,0.016
US9154348B2,0,0.227
US7311430B2,0,0.015
US9889480B2,0,0.007
US8757026B2,0,0.024
US9676067B2,0,0.001
US8395531B2,0,0.014
US9072486B2,0,0.015
US7926598B2,0,0.008
US8945139B2,0,0.0
US8932865B2,0,0.058
US8444631B2,0,0.012
US6595357B2,0,0.093
US4561666A,0,0.004
US8985928B2,0,0.009
US5238531A,0,0.014
US9909057B2,0,0.011
US7760240B2,0,0.065
US5255030A,0,0.075
US7298410B2,0,0.011
US5041957A,0,0.047
US8801480B2,0,0.003
US4494892A,0,0.007
US10092781B2,0,0.022
US9786755B2,0,0.004
US9513234B2,0,0.067
US7481476B2,0,0.003
US8998317B2,0,0.002
US9005209B2,0,0.005
US6735014B2,0,0.006
US9324494B2,0,0.022
US9618690B2,0,0.008
US9937982B2,0,0.0
US9061541B2,0,0.03
US9375550B2,0,0.0
US9151768B2,0,0.076
US9265985B2,0,0.005
US9272008B2,0,0.06
US9565763B2,0,0.027
US10053196B2,0,0.0
US9010737B2,0,0.001
US6383915B1,0,0.005
US5485165A,0,0.007
US7874240B2,0,0.001
US8157584B2,0,0.002
US7953039B2,0,0.059
US8701107B2,0,0.076
US8728671B1,0,0.004
US7227053B2,0,0.048
US9924844B1,0,0.006
US4957219A,0,0.001
US8222350B2,0,0.004
US9079539B2,0,0.0
US9818517B2,0,0.037
US6917065B2,0,0.001
US5872310A,0,0.004
US7854421B2,0,0.002
US5921701A,0,0.045
US5731993A,0,0.052
US6269084A,0,0.078
US4985277A,0,0.004
US10111471B2,0,0.039
US10042460B2,0,0.01
US9687404B2,0,0.026
US9278837B2,0,0.0
US9878349B2,0,0.046
US9327409B2,0,0.012
US10052064B2,0,0.025
US6716513B1,0,0.03
US9499241B2,0,0.032
US9714737B2,0,0.009
US9425246B2,0,0.03
US9230789B2,0,0.003
US9085513B2,0,0.021
US9729031B2,0,0.0
US9493454B2,0,0.21
US9884952B2,0,0.006
US9682333B2,0,0.017
US8107214B2,0,0.009
US9574906B2,0,0.038
US7762613B2,0,0.005
US5609220A,0,0.019
US9775196B2,0,0.029
US9265470B2,0,0.001
US6966205B2,0,0.0
US4842216A,0,0.001
US9932268B2,0,0.013
US8140761B2,0,0.13
US6830478B1,0,0.003
US9070210B1,0,0.179
US8982247B2,0,0.116
US9475853B2,0,0.072
US9242843B2,0,0.046
US4772452A,0,0.01
US9860124B2,0,0.142
US7963913B2,0,0.016
US8935273B2,0,0.287
US9868666B2,0,0.021
US9483305B1,0,0.093
US5884331A,0,0.002
US9683553B2,0,0.002
US5622067A,0,0.0
US10126225B2,0,0.0
US9010259B2,0,0.079
US9150762B2,0,0.032
US10046378B2,0,0.001
US9561829B1,0,0.03
US9708907B2,0,0.026
US9522221B2,0,0.005
US9757864B2,0,0.059
US4843294A,0,0.028
US9291082B2,0,0.002
US7980378B2,0,0.121
US9102065B2,0,0.001
US9790004B1,0,0.0
US7711235B2,0,0.008
US9760512B1,0,0.097
US8784098B2,0,0.001
US9115110B2,0,0.06
US5924277A,0,0.018
US9980838B2,0,0.013
US9960728B2,0,0.002
US7847257B2,0,0.007
US5373125A,0,0.006
US9249065B2,0,0.005
US4733263A,0,0.054
US10015802B2,0,0.031
US9384595B2,0,0.204
US9505474B1,0,0.027
US9027151B2,0,0.131
US9387987B2,0,0.109
US6233502A,0,0.117
US4982369A,0,0.026
US5470937A,0,0.01
US10078982B2,0,0.072
US9859614B2,0,0.019
US10094820B2,0,0.002
US9544339B2,0,0.037
US9266440B2,0,0.0
US5917897A,0,0.111
US8307443B2,0,0.108
US10134028B2,0,0.146
US8559086B2,0,0.004
US7619635B1,0,0.181
US9725256B1,0,0.006
US9301459B1,0,0.001
US7458245B1,0,0.0
US7614881B2,0,0.225
US7854828B2,0,0.001
US5291279A,0,0.099
US8605262B2,0,0.044
US9108612B2,0,0.014
US4817992A,0,0.007
US9575131B2,0,0.061
US7640796B2,0,0.0
US9068908B2,0,0.062
US10087853B2,0,0.008
US5889696A,0,0.01
US9644301B2,0,0.022
US8970737B2,0,0.471
US6774167B1,0,0.006
US9559913B2,0,0.128
US9420608B2,0,0.088
US5315331A,0,0.022
US5377751A,0,0.006
US9410906B2,0,0.018
US6576580B2,0,0.023
US9486671B2,0,0.101
US8573914B1,0,0.003
US9562416B2,0,0.003
US9976416B2,0,0.026
US10085809B2,0,0.002
US9063149B2,0,0.128
US9519573B2,0,0.175
US9206994B2,0,0.034
US9086644B2,0,0.002
US9675730B2,0,0.015
US5196877A,0,0.046
US9020710B2,0,0.047
US8984193B1,0,0.129
US9599179B2,0,0.016
US7001708B1,0,0.037
US9664480B2,0,0.045
US6711314B1,0,0.029
US9278097B2,0,0.065
US6628643B1,0,0.198
US8980096B2,0,0.014
US4608491A,0,0.02
US7946065B2,0,0.019
US10127628B2,0,0.13
US7610017B2,0,0.086
US4719643A,0,0.166
US10046367B2,0,0.173
US5446509A,0,0.02
US9194965B2,0,0.135
US9378394B2,0,0.04
US6587291B2,0,0.277
US10100169B2,0,0.029
US10018707B2,0,0.094
US9413686B2,0,0.109
US9532135B2,0,0.038
US5250812A,0,0.016
US9204690B1,0,0.005
US4847646A,0,0.129
US9534759B2,0,0.0
US9452735B2,0,0.035
US5664251A,0,0.047
US9697686B2,0,0.168
US6681224B2,0,0.239
US9223153B2,0,0.027
US9694445B2,0,0.034
US9350735B1,0,0.177
US7609224B2,0,0.038
US7327423B2,0,0.003
US9883407B2,0,0.141
US8998555B1,0,0.022
US7794592B2,0,0.122
US9579526B2,0,0.01
US9568444B2,0,0.009
US6683540B1,0,0.025
US9022487B2,0,0.024
US4908646A,0,0.057
US9174035B2,0,0.01
US8839275B1,0,0.142
US9027298B1,0,0.029
US7945398B2,0,0.071
US9996591B2,0,0.179
US9551808B2,0,0.02
US9244827B2,0,0.108
US8958916B2,0,0.011
US9605617B2,0,0.017
US8665358B2,0,0.03
US8107596B1,0,0.065
US10022619B2,0,0.179
US7460064B1,0,0.055
US9833710B2,0,0.173
US9391422B2,0,0.037
US9381641B2,0,0.014
US9008130B2,0,0.05
US9057424B2,0,0.016
US9122878B1,0,0.156
US7184782B1,0,0.086
US6654553B2,0,0.124
US5121911A,0,0.039
US8489319B2,0,0.072
US9078686B2,0,0.015
US7969326B2,0,0.053
US5106615A,0,0.005
US9077909B2,0,0.038
US9395292B2,0,0.009
US9452987B2,0,0.007
US9005875B2,0,0.005
US9950428B2,0,0.035
US9703876B2,0,0.194
US5827685A,0,0.063
US9430287B2,0,0.208
US9656151B2,0,0.003
US6847815B1,0,0.044
US10131414B2,0,0.098
US8625711B2,0,0.148
US9398935B2,0,0.029
US10012759B2,0,0.036
US9992551B1,0,0.065
US9198583B2,0,0.055
US9587313B2,0,0.001
US9243597B2,0,0.016
US9233700B1,0,0.035
US9044210B1,0,0.008
US7567752B2,0,0.062
6516298,1,0.877
6542867,1,0.716
7664313,1,0.921
7720683,0,0.587
7835910,0,0.636
8135260,1,0.731
8190460,0,0.606
8204842,1,0.92
8423366,1,0.651
8487176,1,0.916
8510112,1,0.649
8644464,1,0.519
8650035,1,0.675
8660678,0,0.533
8671149,0,0.195
8775161,1,0.998
8818793,1,0.835
8886520,1,0.998
8949125,1,0.634
9240178,1,0.754
9275457,0,0.694
9367950,1,0.476
9466292,1,0.756
9508338,1,0.793
9633048,1,0.87
9697178,1,0.969
9697197,1,1.0
9754219,0,0.312
9761222,1,0.795
9792889,1,0.694
9978359,1,0.758
10021276,1,0.774
10042836,0,0.573
10147428,1,0.93
10154242,1,0.656
10171662,1,0.418
10186251,1,0.816
10262107,0,0.186
10272341,1,0.437
10311334,1,0.862
10334328,1,0.846
10365887,1,0.737
10418032,1,0.919
10468019,0,0.856
10481579,1,0.298
10490195,1,0.798
10496884,1,0.7
10539881,0,0.342
10546409,1,0.705
10565234,0,0.414
10580405,0,0.127
10594840,1,0.463
10628185,1,0.606
10628930,1,0.803
10645225,1,0.889
10650306,1,0.845
10652565,1,0.552
10657201,1,0.961
10678402,1,0.707
10692489,1,0.798
10699079,1,0.883
10701394,0,0.274
10769501,0,0.893
10769848,1,0.533
10796381,0,0.316
10810725,0,0.851
10818043,1,0.468
10818308,0,0.675
10827214,0,0.415
10872116,1,0.664
10885423,0,0.739
10930263,1,0.692
10937542,1,0.808
10943072,1,0.934
10945051,1,0.881
10956808,0,0.221
10970188,0,0.408
10978054,0,0.398
10990619,1,0.509
10991154,1,0.582
10991369,0,0.578
10992604,1,0.448
11050885,1,0.667
11068661,1,0.878
11068952,0,0.344
11070671,0,0.226
11093718,0,0.83
11107228,1,0.76
11107557,0,0.301
11113578,1,0.778
11113771,1,0.481
11121987,1,0.543
11138249,0,0.573
11144846,1,0.798
11227047,0,0.718
11238090,1,0.999
11252113,1,0.824
11256995,0,0.343
11263534,0,0.148
11270164,1,0.82
11276434,1,0.85
11288542,0,0.93
11302310,0,0.968
11302329,0,0.338
11314945,1,0.882
11315692,1,0.524
11341699,1,0.743
11354164,0,0.318
11354582,0,0.367
11354599,0,0.505
11355112,0,0.526
11356390,0,0.62
11374952,0,0.84
11410685,0,0.872
11430467,0,0.618
11431660,1,0.528
11445065,0,0.41
11445989,0,0.727
11461774,1,0.433
11461952,1,0.826
11475276,1,0.454
11488634,1,0.579
11501079,1,0.73
11537902,0,0.778
11580673,1,0.779
11676163,0,0.465
11689601,1,0.354
11714877,1,0.831
11721325,1,0.821
11726902,0,0.436
11735158,1,0.856
11790876,1,0.561
11791018,1,0.349
11837021,1,0.641
11915137,1,0.485
11926332,1,0.308
2016379611,1,0.983
2017072640,1,0.409
2017076327,0,0.744
2017084274,1,0.946
2017199958,0,0.147
2017225077,1,0.298
2017235888,1,0.554
2017243520,0,0.316
2017316453,0,0.547
2017323313,0,0.525
2018039618,1,0.72
2018061393,1,0.798
2018077460,1,0.62
2018189980,0,0.662
2018211652,1,0.85
2018294059,1,0.651
2018351899,0,0.694
2018357543,0,0.371
2019080425,0,0.268
2019082065,0,0.332
2019130900,1,0.77
2019205388,1,0.591
2019311716,1,0.756
2019318433,0,0.232
2019371476,1,0.992
2019385592,1,0.648
2020020337,1,0.512
2020043492,1,0.628
2020058288,1,0.879
2020074498,0,0.494
2020137001,1,0.658
2020257962,1,0.82
2020272422,1,0.546
2020285810,1,0.975
2021012764,1,0.586
2021065695,1,0.813
2021082421,1,0.955
2021097644,1,0.54
2021103645,0,0.494
2021103834,0,0.768
2021110207,0,0.48
US9115075B2,0,0.036
US9085449B2,0,0.028
US9163824B2,0,0.01
US9883739B1,0,0.06
US5576596A,0,0.006
US9850724B2,0,0.009
US9651291B2,0,0.013
US8835365B2,0,0.008
US9285063B2,0,0.007
US9366506B2,0,0.01
US9936680B2,0,0.038
US9070486B2,0,0.016
US9982338B2,0,0.006
US10117337B2,0,0.008
US8987214B2,0,0.031
US9115326B2,0,0.015
US9343350B2,0,0.001
US6769529B2,0,0.002
US4772326A,0,0.009
US9789031B2,0,0.008
US4496096A,0,0.005
US8182014B2,0,0.016
US9708561B2,0,0.006
US9533741B2,0,0.01
US8944700B2,0,0.0
US9657422B2,0,0.004
US8936691B2,0,0.012
US9399554B2,0,0.04
US9341682B2,0,0.085
US8858184B2,0,0.016
US9206079B2,0,0.011
US5579875A,0,0.005
US9902620B2,0,0.015
US8267613B2,0,0.0
US9490229B2,0,0.023
US9278079B2,0,0.007
US7963603B2,0,0.0
US6995448B2,0,0.003
US10081732B2,0,0.013
US5905021A,0,0.007
US6175324A,0,0.079
US6933305B2,0,0.017
US7719079B2,0,0.002
US5248526A,0,0.002
US9491924B2,0,0.0
US9587364B2,0,0.017
US9849675B2,0,0.001
US4710062A,0,0.005
US9243433B2,0,0.001
US9563045B2,0,0.0
US9914812B2,0,0.007
US9968356B2,0,0.006
US6872024B2,0,0.011
US9519291B2,0,0.028
US7242431B2,0,0.005
US9622636B1,0,0.028
US9200938B2,0,0.002
US7800229B2,0,0.001
US9168499B1,0,0.001
US8944304B2,0,0.0
US9941770B2,0,0.0
US9506292B2,0,0.012
US9180263B2,0,0.018
US10141663B1,0,0.001
US4863625A,0,0.014
US10046277B2,0,0.008
US9903364B2,0,0.008
US4915908A,0,0.004
US10020015B2,0,0.021
US9066587B1,0,0.0
US6180883A,0,0.0
US8837044B2,0,0.02
US9120229B2,0,0.052
US9796495B2,0,0.0
US6552088B2,0,0.086
US7038901B2,0,0.013
US10113437B2,0,0.013
US8985395B2,0,0.007
US9337093B2,0,0.006
US9016240B2,0,0.062
US6503984B2,0,0.008
US9353534B2,0,0.003
US9095984B2,0,0.001
US9556786B2,0,0.003
US9688922B2,0,0.008
US7743870B2,0,0.001
US7137154B2,0,0.0
US8251179B2,0,0.018
US9054865B2,0,0.095
US7823425B2,0,0.004
US9963311B1,0,0.0
US7422179B2,0,0.001
US7715013B2,0,0.109
US9381093B1,0,0.005
US7748978B2,0,0.003
US8871740B2,0,0.072
US6615016B2,0,0.022
US9327266B2,0,0.009
US8288895B2,0,0.023
US9145309B2,0,0.042
US4792208A,0,0.023
US9882296B1,0,0.005
US9446955B2,0,0.038
US8403587B2,0,0.002
US9482246B2,0,0.017
US7445918B2,0,0.108
US10046894B1,0,0.011
US10023926B2,0,0.003
US9975589B2,0,0.001
US4925410A,0,0.001
US9862223B2,0,0.004
US9739350B2,0,0.0
US6107367A,0,0.015
US10064506B2,0,0.002
US9624951B2,0,0.003
US7028392B1,0,0.003
US7735882B2,0,0.001
US10018533B2,0,0.006
US9668407B2,0,0.001
US9581405B2,0,0.0
US4689516A,0,0.0
US9975134B2,0,0.049
US9610995B2,0,0.01
US9184532B2,0,0.002
US10004755B2,0,0.057
US9184078B2,0,0.001
US9926286B2,0,0.068
US8857655B2,0,0.0
US9554200B2,0,0.001
US9457334B2,0,0.033
US9427010B2,0,0.028
US9902421B2,0,0.01
US6838257B2,0,0.119
US9791013B2,0,0.0
US10072100B2,0,0.055
US8954635B2,0,0.093
US9347545B2,0,0.018
US8950998B2,0,0.044
US7565159B2,0,0.017
US6162628A,0,0.056
US10082637B2,0,0.0
US6243968A,0,0.019
US5027958A,0,0.0
US5475379A,0,0.004
US9745124B2,0,0.008
US9120978B2,0,0.01
US8805316B2,0,0.101
US9969342B2,0,0.003
US8494030B2,0,0.034
US9026322B2,0,0.018
US9188502B2,0,0.0
US7516535B1,0,0.001
US10094209B2,0,0.013
US10030216B2,0,0.035
US9339412B2,0,0.025
US8985016B2,0,0.013
US5412443A,0,0.005
US9708533B2,0,0.032
US9916713B1,0,0.029
US10006730B1,0,0.109
US6526046B1,0,0.042
US9406440B2,0,0.031
US9833474B2,0,0.058
US9333546B2,0,0.011
US5450115A,0,0.011
US6702933B2,0,0.005
US6160065A,0,0.027
US8926898B2,0,0.014
US9113708B2,0,0.0
US7322982B2,0,0.003
US7402515B2,0,0.011
US8663190B2,0,0.004
US8574629B2,0,0.031
US9159549B2,0,0.062
US8650732B2,0,0.0
US8056954B2,0,0.013
US9190499B2,0,0.021
US9775737B2,0,0.009
US7371841B2,0,0.092
US9049962B2,0,0.0
US10141925B1,0,0.024
US9644851B2,0,0.057
US10103452B2,0,0.004
US9545098B2,0,0.017
US9295291B2,0,0.013
US9496196B2,0,0.009
US9267817B2,0,0.008
US9831078B2,0,0.073
US9689896B2,0,0.001
US8697273B2,0,0.003
US8128565B2,0,0.021
US9899297B1,0,0.004
US9948158B2,0,0.001
US9321187B2,0,0.004
US9642485B2,0,0.001
US9338087B2,0,0.149
US9252047B2,0,0.007
US8963159B2,0,0.014
US9860979B2,0,0.003
US9630882B2,0,0.006
US9587058B2,0,0.012
US9870897B2,0,0.024
US9644520B2,0,0.083
US9452019B2,0,0.001
US9896471B2,0,0.035
US8140012B1,0,0.074
US9462781B2,0,0.0
US4860508A,0,0.014
US10103122B2,0,0.024
US7714308B2,0,0.003
US8304471B2,0,0.006
US5184446A,0,0.003
US8456916B2,0,0.007
US7784985B2,0,0.007
US10113549B2,0,0.041
US9144751B2,0,0.022
US7651283B2,0,0.006
US5543956A,0,0.006
US9234549B2,0,0.005
US6259158A,0,0.001
US5353077A,0,0.023
US5732575A,0,0.0
US6758599B2,0,0.004
US9764667B2,0,0.006
US8329549B2,0,0.003
US9151372B2,0,0.001
US9534086B2,0,0.006
US8163692B2,0,0.015
US9061612B2,0,0.003
US10035743B1,0,0.048
US7477198B2,0,0.029
US9078467B2,0,0.079
US9709999B2,0,0.0
US9322344B2,0,0.002
US8218481B2,0,0.372
US10077828B2,0,0.044
US9099341B2,0,0.01
US9592985B2,0,0.007
US10037220B2,0,0.096
US9070249B2,0,0.131
US9345554B1,0,0.039
US7555886B2,0,0.009
US9448142B2,0,0.006
US9700879B2,0,0.037
US9770358B2,0,0.033
US6588739B1,0,0.034
US9184021B2,0,0.015
US4703406A,0,0.004
US9249926B1,0,0.002
US9993127B2,0,0.0
US9114509B2,0,0.004
US7340390B2,0,0.087
US9904548B2,0,0.175
US9950867B2,0,0.004
US9410071B1,0,0.01
US9849479B2,0,0.019
US7004291B2,0,0.013
US6381321B1,0,0.073
US9803263B2,0,0.008
US9299734B2,0,0.002
US8213926B2,0,0.039
US8997315B2,0,0.012
US9895454B2,0,0.001
US9196199B2,0,0.064
US8956556B2,0,0.001
US9239117B1,0,0.004
US8304482B2,0,0.01
US6590314B1,0,0.0
US7892795B2,0,0.074
US9755813B2,0,0.065
US9209221B2,0,0.027
US9869648B2,0,0.015
US8938934B2,0,0.0
US9664084B2,0,0.013
US9902864B2,0,0.002
US9314647B2,0,0.002
US9101097B2,0,0.031
US9228579B2,0,0.071
US10030947B1,0,0.035
US9938490B2,0,0.103
US9971576B2,0,0.146
US10119831B2,0,0.175
US9039345B2,0,0.055
US9092317B2,0,0.636
US9810948B2,0,0.005
US9967263B2,0,0.087
US6114158A,0,0.072
US6031998A,0,0.029
US5784150A,0,0.009
US6578604B1,0,0.003
US5205238A,0,0.043
US9861129B2,0,0.008
US10034721B1,0,0.008
US4622980A,0,0.151
US6779920B2,0,0.009
US8488231B2,0,0.046
US9409178B2,0,0.007
US8774945B2,0,0.071
US7519191B2,0,0.013
US9323840B2,0,0.343
US9630685B2,0,0.025
US9897245B2,0,0.005
US8250482B2,0,0.321
US8554936B2,0,0.05
US9167920B2,0,0.058
US8971821B2,0,0.006
US10132717B2,0,0.023
US9086669B2,0,0.1
US9536249B2,0,0.308
US7042840B2,0,0.182
US10053667B2,0,0.129
US5557161A,0,0.007
US8091953B2,0,0.006
US9649466B2,0,0.09
US9909129B2,0,0.034
US9938153B2,0,0.011
US9652331B2,0,0.208
US10078949B2,0,0.105
US7035726B2,0,0.017
US9229934B2,0,0.2
US8978583B2,0,0.005
US9930950B1,0,0.002
US8950244B2,0,0.016
US7184427B1,0,0.046
US9882324B2,0,0.02
US8979506B2,0,0.0
US9072520B2,0,0.003
US8155308B1,0,0.186
US8576008B2,0,0.05
US9741946B2,0,0.034
US9451619B2,0,0.235
US9182320B2,0,0.033
US7421869B2,0,0.003
US9368101B1,0,0.25
US8988901B2,0,0.035
US9433189B2,0,0.054
US7194089B2,0,0.215
