id,Actual,Random Forest
US9878349B2,0,0.095
US8163692B2,0,0.049
US5685255A,0,0.069
US10035743B1,0,0.04
US9485847B1,0,0.07
US9400651B2,0,0.256
US9322344B2,0,0.011
US9524908B2,0,0.017
US9714737B2,0,0.02
US9810081B2,0,0.0
6516298,1,0.907
6542867,1,0.763
7664313,1,0.914
7890374,0,0.62
7912718,0,0.587
8135260,1,0.754
8204842,1,0.893
8296257,0,0.557
8407113,0,0.394
8423366,1,0.706
8467524,0,0.386
8487176,1,0.906
8510112,1,0.686
8589262,0,0.411
8644464,1,0.53
8650035,1,0.644
8660678,0,0.618
8775161,1,0.99
8804035,0,0.62
8818793,1,0.842
8886520,1,0.99
8949125,1,0.708
9240178,1,0.765
9299331,0,0.619
9367950,1,0.568
9384451,0,0.716
9466292,1,0.737
9508338,1,0.85
9552548,0,0.431
9633048,1,0.838
9697178,1,0.965
9697197,1,0.999
9754206,0,0.433
9761222,1,0.766
9792889,1,0.69
9870797,0,0.654
9959868,0,0.672
9978359,1,0.802
10021276,1,0.76
10147428,1,0.92
10154242,1,0.7
10171662,1,0.414
10186251,1,0.842
10272341,1,0.505
10311334,1,0.807
10327661,0,0.395
10334328,1,0.836
10365887,1,0.716
10418032,1,0.885
10469665,0,0.318
10481579,1,0.405
10490195,1,0.795
10496884,1,0.724
10546409,1,0.705
10572953,0,0.408
10594840,1,0.502
10600414,0,0.132
10628185,1,0.681
10628930,1,0.802
10629176,0,0.844
10645225,1,0.8
10650306,1,0.832
10652565,1,0.593
10657201,1,0.94
10678402,1,0.707
10678406,0,0.532
10679015,0,0.75
10692489,1,0.799
10692602,0,0.555
10699079,1,0.854
10720157,0,0.813
10769848,1,0.607
10818043,1,0.563
10839809,0,0.805
10872116,1,0.692
10908950,0,0.349
10930263,1,0.712
10937542,1,0.794
10943072,1,0.935
10943309,0,0.393
10945051,1,0.862
10963231,0,0.493
10965948,0,0.732
10970188,0,0.521
10990619,1,0.6
10991154,1,0.632
10992604,1,0.444
11050885,1,0.682
11068661,1,0.875
11068952,0,0.472
11082369,0,0.793
11093718,0,0.772
11094007,0,0.437
11106903,0,0.53
11107228,1,0.771
11109099,0,0.453
11113578,1,0.786
11113771,1,0.522
11121987,1,0.517
11144846,1,0.789
11153566,0,0.72
11194973,0,0.635
11227047,0,0.718
11238090,1,0.996
11252113,1,0.795
11263534,0,0.271
11270164,1,0.781
11276434,1,0.838
11301269,0,0.698
11314945,1,0.871
11315692,1,0.536
11341699,1,0.791
11343650,0,0.301
11354803,0,0.659
11379747,0,0.624
11431660,1,0.565
11461774,1,0.554
11461952,1,0.772
11475276,1,0.542
11488634,1,0.63
11501079,1,0.775
11507059,0,0.405
11580673,1,0.766
11689601,1,0.407
11714877,1,0.858
11721325,1,0.83
11735158,1,0.876
11749282,0,0.385
11757907,0,0.461
11790876,1,0.598
11791018,1,0.375
11837021,1,0.6
11915137,1,0.494
11926332,1,0.345
2016210663,0,0.483
2016239865,0,0.837
2016379611,1,0.984
2017032245,0,0.321
2017068514,0,0.734
2017072640,1,0.435
2017084274,1,0.936
2017143207,0,0.36
2017225077,1,0.371
2017235888,1,0.587
2017323313,0,0.564
2017358003,0,0.611
2018039618,1,0.672
2018061393,1,0.789
2018077460,1,0.682
2018211652,1,0.808
2018294059,1,0.696
2019114593,0,0.495
2019130900,1,0.764
2019205388,1,0.603
2019311716,1,0.798
2019371476,1,0.931
2019385592,1,0.662
2020020337,1,0.572
2020043492,1,0.674
2020058288,1,0.886
2020065813,0,0.342
2020137001,1,0.665
2020257962,1,0.816
2020258608,0,0.486
2020272422,1,0.61
2020285810,1,0.935
2021012764,1,0.593
2021065695,1,0.757
2021082421,1,0.922
2021097644,1,0.622
US9452963B2,0,0.017
US8557347B1,0,0.047
US9795682B2,0,0.128
US9022134B2,0,0.027
US9549616B2,0,0.012
US9044242B2,0,0.02
US9791320B2,0,0.004
US5576596A,0,0.015
US9440355B2,0,0.024
US8835365B2,0,0.009
US9468195B2,0,0.003
US4746040A,0,0.007
US6603853B1,0,0.167
US9723883B1,0,0.01
US9356400B2,0,0.012
US8673204B2,0,0.02
US4529771A,0,0.064
US8987214B2,0,0.025
US9640899B2,0,0.004
US4772326A,0,0.008
US4955984A,0,0.066
US9259078B1,0,0.001
US8416393B2,0,0.026
US9932084B2,0,0.0
US6152693A,0,0.01
US9740647B1,0,0.184
US6032049A,0,0.142
US9341682B2,0,0.212
US9184522B1,0,0.0
US10030161B2,0,0.06
US9067764B2,0,0.0
US9384713B1,0,0.315
US9028753B2,0,0.04
US7963603B2,0,0.0
US9347086B2,0,0.042
US7243515B2,0,0.019
US9551388B2,0,0.001
US8416578B2,0,0.01
US4545606A,0,0.004
US5324378A,0,0.111
US7719079B2,0,0.0
US9491924B2,0,0.003
US9587364B2,0,0.025
US9849675B2,0,0.002
US8000575B2,0,0.044
US9914812B2,0,0.011
US9481430B2,0,0.105
US7242431B2,0,0.033
US9622636B1,0,0.037
US10137568B2,0,0.045
US9844174B2,0,0.054
US7445053B2,0,0.0
US6631582B2,0,0.036
US5082971A,0,0.046
US8944304B2,0,0.0
US9876914B2,0,0.054
US9506292B2,0,0.016
US10126621B2,0,0.038
US10141663B1,0,0.002
US7695371B2,0,0.017
US9630757B1,0,0.011
US4863625A,0,0.017
US9624953B2,0,0.012
US9174788B2,0,0.005
US10020015B2,0,0.032
US9278126B2,0,0.067
US9601707B2,0,0.022
US10025263B2,0,0.014
US10130431B2,0,0.021
US8485381B2,0,0.013
US5597336A,0,0.014
US4609322A,0,0.008
US10113437B2,0,0.029
US8742576B2,0,0.019
US5328803A,0,0.021
US9337093B2,0,0.006
US9689278B2,0,0.004
US9353534B2,0,0.007
US7413573B2,0,0.014
US4496059A,0,0.011
US8011924B2,0,0.004
US5377919A,0,0.003
US9969707B2,0,0.043
US9733487B2,0,0.002
US7743870B2,0,0.006
US10002886B2,0,0.033
US9328056B2,0,0.021
US10000229B2,0,0.0
US8871740B2,0,0.099
US9458720B2,0,0.04
US10136786B2,0,0.008
US5722275A,0,0.047
US9834693B2,0,0.056
US9044344B2,0,0.001
US9315143B2,0,0.02
US8969970B2,0,0.015
US7878085B2,0,0.0
US8403587B2,0,0.002
US10004136B2,0,0.025
US9378506B1,0,0.24
US10046943B2,0,0.003
US4908422A,0,0.025
US10076613B2,0,0.027
US9241496B2,0,0.017
US7748171B2,0,0.001
US9758720B2,0,0.04
US9172178B2,0,0.001
US9399247B2,0,0.003
US7028392B1,0,0.027
US4832710A,0,0.012
US7988009B2,0,0.002
US4512710A,0,0.0
US9668407B2,0,0.0
US9581405B2,0,0.003
US9751575B2,0,0.008
US9021966B2,0,0.003
US9297539B2,0,0.001
US5291828A,0,0.02
US10049278B2,0,0.087
US7541516B2,0,0.049
US10004755B2,0,0.079
US10066178B2,0,0.033
US7503105B2,0,0.01
US9840314B2,0,0.0
US9117580B2,0,0.008
US9857002B2,0,0.024
US9322399B2,0,0.001
US4993810A,0,0.011
US9085229B2,0,0.05
US9791013B2,0,0.0
US5406877A,0,0.001
US7798235B2,0,0.0
US9958185B2,0,0.01
US9559461B1,0,0.058
US4594719A,0,0.058
US7810407B2,0,0.046
US9394033B2,0,0.002
US7816609B2,0,0.005
US8770103B2,0,0.007
US9433703B2,0,0.017
US9069071B1,0,0.2
US8414731B2,0,0.062
US9486101B2,0,0.005
US9739917B2,0,0.04
US9539443B2,0,0.038
US10017586B2,0,0.005
US9878141B2,0,0.032
US9106002B2,0,0.0
US9655681B2,0,0.061
US9402364B2,0,0.047
US9206006B2,0,0.054
US9925041B2,0,0.022
US5412443A,0,0.014
US8945139B2,0,0.001
US9950427B2,0,0.061
US9406440B2,0,0.057
US7344247B2,0,0.162
US9302598B2,0,0.007
US9082590B2,0,0.061
US6595357B2,0,0.126
US4561666A,0,0.01
US9333546B2,0,0.018
US8985928B2,0,0.017
US7010108B2,0,0.141
US9518764B2,0,0.005
US9916938B2,0,0.006
US5335675A,0,0.016
US9371994B2,0,0.038
US5955200A,0,0.027
US5899569A,0,0.074
US10060157B1,0,0.032
US6603131B2,0,0.005
US7298410B2,0,0.032
US9169699B2,0,0.003
US5041957A,0,0.178
US7023132B2,0,0.052
US8028939B2,0,0.072
US8801480B2,0,0.005
US8082086B2,0,0.077
US9513234B2,0,0.104
US9695262B2,0,0.066
US10075154B1,0,0.13
US9267817B2,0,0.008
US8697273B2,0,0.004
US8128565B2,0,0.077
US9151768B2,0,0.1
US8097140B2,0,0.064
US9265985B2,0,0.008
US7445942B2,0,0.031
US8963159B2,0,0.018
US9565763B2,0,0.056
US9252584B2,0,0.0
US9481530B2,0,0.028
US9016158B2,0,0.003
US6383915B1,0,0.007
US6215835A,0,0.27
US9452019B2,0,0.003
US7874240B2,0,0.005
US9896471B2,0,0.041
US9462781B2,0,0.0
US7953039B2,0,0.193
US10103122B2,0,0.035
US7714308B2,0,0.008
US7227053B2,0,0.091
US4957219A,0,0.004
US7784985B2,0,0.015
US5299117A,0,0.151
US5979667A,0,0.033
US7651283B2,0,0.014
US10127739B2,0,0.155
US5872310A,0,0.003
US5353077A,0,0.066
US5732575A,0,0.0
US5731993A,0,0.148
US9764667B2,0,0.001
US7820895B1,0,0.134
US8967949B2,0,0.008
US9327409B2,0,0.012
US8975455B2,0,0.007
US9085856B2,0,0.001
US9903702B2,0,0.006
US9938687B1,0,0.0
US9588359B2,0,0.037
US9035161B2,0,0.004
US9113058B2,0,0.065
US9078467B2,0,0.121
US10001195B2,0,0.018
US9499241B2,0,0.052
US9561691B2,0,0.021
US9463732B2,0,0.015
5660176,1,0.624
7643990,0,0.492
7674966,1,0.664
7732697,1,0.936
7902447,1,0.652
7962530,1,0.812
8065089,0,0.601
8190460,0,0.691
8214213,0,0.675
8222507,1,0.705
8484022,1,0.756
8515750,1,0.767
8527276,1,0.908
8600753,1,0.909
8630975,0,0.845
8671149,0,0.249
8725559,0,0.513
8764561,0,0.398
8799124,0,0.36
8805684,1,0.9
8892417,1,1.0
9159329,1,0.84
9263034,1,0.906
9275457,0,0.779
9302393,1,0.894
9304660,0,0.456
9336782,1,0.725
9390087,1,0.854
9418385,0,0.409
9665800,1,0.908
9865253,0,0.733
9972140,1,0.823
9990176,1,0.744
10019525,1,0.738
10142485,0,0.579
10171908,0,0.79
10185709,1,0.944
10271768,0,0.279
10276149,1,0.937
10283163,1,0.854
10298895,1,0.935
10346524,1,0.801
10373026,1,0.942
10402726,1,0.59
10453434,1,0.758
10453476,1,0.315
10468014,1,0.654
10489682,1,0.887
10552667,1,0.913
10565234,0,0.51
10565989,0,0.689
10567314,1,0.651
10580405,0,0.201
10586369,1,0.798
10601740,1,0.682
10602062,1,0.342
10607298,0,0.611
10616257,0,0.578
10657584,1,0.816
10671838,1,0.999
10692002,1,0.837
10713289,1,0.924
10713821,1,0.894
10719779,1,0.72
10733374,1,0.788
10789956,1,0.879
10796381,0,0.454
10818308,0,0.612
10827214,0,0.51
10839269,0,0.748
10849585,0,0.43
10860661,1,0.649
10885423,0,0.757
10904212,1,0.481
10929485,0,0.529
10930272,0,0.951
10943583,0,0.862
10956808,0,0.279
10962473,1,0.496
10963748,1,0.402
10963819,1,0.953
10979377,1,0.77
10990848,1,0.82
10991373,0,0.466
10999566,1,0.939
11073975,1,0.809
11077367,1,0.822
11087095,1,0.955
11095579,1,0.879
11113862,0,0.522
11115530,1,0.739
11120812,0,0.728
11120839,0,0.663
11138781,1,0.477
11146598,0,0.423
11158207,0,0.304
11170038,1,0.955
11171904,0,0.501
11176443,0,0.915
11176930,0,0.748
11223580,0,0.384
11240181,0,0.839
11256995,0,0.363
11276389,1,0.502
11288542,0,0.882
11289082,1,0.655
11321729,0,0.339
11354582,0,0.433
11354599,0,0.584
11356390,0,0.592
11410685,0,0.821
11416712,1,0.736
11423616,1,0.728
11430467,0,0.612
11445065,0,0.549
11445989,0,0.771
11455658,1,0.554
11483494,0,0.55
11488288,1,0.723
11508045,1,0.644
11537813,1,0.902
11537902,0,0.806
11551652,1,0.701
11551668,1,0.742
11574168,1,0.75
11582485,0,0.58
11644961,1,0.882
11657292,1,0.789
11675817,1,0.683
11676044,1,0.695
11710420,1,0.869
11727618,1,0.867
11735178,0,0.696
11741302,1,0.76
11743378,1,0.647
11756525,1,0.596
11783824,1,0.843
11790492,1,0.758
11790558,1,0.768
11793725,0,0.387
11817079,1,0.949
11817088,1,0.88
11823235,1,0.708
11899148,1,0.624
2016232256,1,0.854
2017069086,0,0.577
2017083933,0,0.643
2017084268,1,0.551
2017256259,1,0.781
2017371506,1,0.719
2018039767,0,0.486
2018082184,1,0.811
2018082388,0,0.4
2018268816,1,0.737
2018336439,1,0.483
2019057081,1,0.858
2019066658,1,0.484
2019066659,1,0.579
2019082065,0,0.412
2019095430,1,0.826
2019385628,1,0.675
2020013395,1,0.579
2020035241,1,0.931
2020126557,1,0.403
2020160837,1,0.868
2020226752,1,0.587
2020227069,1,0.839
2020251105,1,0.704
2020279550,1,0.622
2020312457,1,0.61
2020394258,1,0.941
2020396190,0,0.47
2021049452,1,0.461
2021065006,1,0.387
2021073476,1,0.612
2021078180,0,0.394
2021081805,1,0.826
2021103834,0,0.744
2021110318,1,0.467
US5257045A,0,0.067
US9115075B2,0,0.067
US9718243B2,0,0.009
US10088073B1,0,0.002
US9163824B2,0,0.021
US6560126B1,0,0.049
US8942550B1,0,0.009
US10065724B2,0,0.013
US9214704B2,0,0.025
US7764046B2,0,0.06
US9523929B2,0,0.04
US8360762B2,0,0.003
US9070486B2,0,0.036
US9982338B2,0,0.012
US9949588B1,0,0.005
US9988763B2,0,0.041
US9245551B2,0,0.038
US10117337B2,0,0.005
US9174890B2,0,0.026
US9115326B2,0,0.044
US9343350B2,0,0.006
US9556988B2,0,0.003
US8701918B2,0,0.012
US4496096A,0,0.009
US5876620A,0,0.013
US5843335A,0,0.006
US9991574B2,0,0.012
US4958461A,0,0.015
US8659914B2,0,0.001
US8944700B2,0,0.001
US9312055B2,0,0.002
US10011935B2,0,0.017
US5184173A,0,0.168
US4774536A,0,0.187
US7663020B2,0,0.087
US9856679B2,0,0.002
US5237842A,0,0.005
US4684969A,0,0.02
US8651539B1,0,0.022
US9163375B2,0,0.031
US8704004B2,0,0.009
US9132281B2,0,0.105
US10092965B2,0,0.016
US9397209B2,0,0.016
US5693521A,0,0.066
US7419975B2,0,0.095
US8985225B2,0,0.0
US9490229B2,0,0.05
US9890602B2,0,0.001
US9038707B2,0,0.002
US6943229B2,0,0.058
US5604927A,0,0.083
US4867485A,0,0.022
US9326439B2,0,0.002
US7322619B2,0,0.0
US9563045B2,0,0.002
US5984618A,0,0.001
US9237807B1,0,0.002
US8651268B2,0,0.014
US9519291B2,0,0.05
US9527772B2,0,0.037
US8877588B2,0,0.02
US9227965B2,0,0.009
US10023765B2,0,0.102
US9121488B2,0,0.095
US9897751B2,0,0.037
US7800229B2,0,0.003
US9168499B1,0,0.007
US8962880B2,0,0.025
US5050813A,0,0.006
US7313323B2,0,0.056
US9446506B2,0,0.056
US6161512A,0,0.018
US4928124A,0,0.177
US6408447B1,0,0.0
US8969966B2,0,0.017
US6180883A,0,0.001
US9601801B2,0,0.101
US9642217B2,0,0.095
US7502217B2,0,0.004
US6971718B2,0,0.001
US9280912B2,0,0.008
US5095781A,0,0.022
US6503984B2,0,0.025
US9250025B2,0,0.003
US4859738A,0,0.035
US9556786B2,0,0.001
US8443958B2,0,0.215
US7790540B2,0,0.041
US9636393B2,0,0.064
US9462737B2,0,0.002
US10039508B2,0,0.025
US5444186A,0,0.0
US9881896B2,0,0.033
US9327266B2,0,0.008
US7438861B2,0,0.001
US7445918B2,0,0.154
US6569717B1,0,0.004
US9210425B2,0,0.396
US6107367A,0,0.036
US9528641B2,0,0.001
US10111377B2,0,0.01
US9611692B1,0,0.005
US9624951B2,0,0.002
US7766153B2,0,0.008
US5029979A,0,0.021
US9700999B2,0,0.001
US9145667B1,0,0.113
US10018533B2,0,0.01
US9556589B2,0,0.028
US4715401A,0,0.006
US9340276B2,0,0.005
US9976557B2,0,0.0
US10115408B2,0,0.248
US4715402A,0,0.004
US5757730A,0,0.184
US9523238B2,0,0.006
US8945148B2,0,0.045
US7540393B2,0,0.0
US9003646B2,0,0.006
US9677858B1,0,0.061
US6214988A,0,0.02
US9457334B2,0,0.063
US9707173B2,0,0.026
US9768554B2,0,0.002
US9719320B2,0,0.002
US9787150B2,0,0.021
US9055750B2,0,0.063
US5188749A,0,0.072
US9653224B2,0,0.001
US8954635B2,0,0.209
US9137952B1,0,0.11
US9922741B2,0,0.02
US9347545B2,0,0.014
US8950998B2,0,0.092
US7739809B2,0,0.007
US9945398B2,0,0.002
US10082637B2,0,0.0
US4650393A,0,0.003
US8171675B2,0,0.016
US5475379A,0,0.011
US5415034A,0,0.021
US9117430B2,0,0.112
US7854462B2,0,0.009
US10060639B2,0,0.03
US4731219A,0,0.019
US9178608B2,0,0.174
US9572239B2,0,0.0
US10072368B2,0,0.015
US9188502B2,0,0.0
US5290851A,0,0.008
US10094209B2,0,0.045
US9928698B2,0,0.136
US7311430B2,0,0.028
US9272805B2,0,0.18
US9010693B1,0,0.108
US4647491A,0,0.002
US9339412B2,0,0.043
US8985016B2,0,0.044
US5990526A,0,0.007
US9833474B2,0,0.103
US4771975A,0,0.001
US7592270B2,0,0.042
US9397464B2,0,0.092
US5450115A,0,0.041
US7265368B2,0,0.11
US5238531A,0,0.029
US8903232B1,0,0.142
US5618757A,0,0.012
US7867261B2,0,0.002
US9113708B2,0,0.0
US5255030A,0,0.171
US9221431B2,0,0.012
US10071831B1,0,0.129
US9306146B2,0,0.061
US9597057B2,0,0.001
US4640213A,0,0.076
US8911522B2,0,0.045
US10092781B2,0,0.025
US9775737B2,0,0.016
US9623972B2,0,0.0
US10141925B1,0,0.057
US4708628A,0,0.005
US9631691B2,0,0.001
US9509679B2,0,0.264
US9496196B2,0,0.009
US9616368B2,0,0.005
US9831078B2,0,0.149
US9667719B1,0,0.258
US8993373B2,0,0.015
US7963288B2,0,0.065
US9642485B2,0,0.001
US9338087B2,0,0.267
US9150178B1,0,0.006
US9860979B2,0,0.001
US10086223B2,0,0.053
US8575395B2,0,0.033
US7871094B2,0,0.042
US6751302B1,0,0.146
US5485165A,0,0.03
US9560745B2,0,0.019
US7097651B2,0,0.003
US9745611B2,0,0.185
US8304471B2,0,0.004
US6442260B1,0,0.141
US9079539B2,0,0.002
US5139073A,0,0.006
US5543956A,0,0.012
US7854421B2,0,0.0
US10132214B2,0,0.017
US10065308B2,0,0.058
US9997175B1,0,0.004
US9278837B2,0,0.005
US9551392B2,0,0.005
US7477198B2,0,0.063
US9370400B2,0,0.006
US9119785B2,0,0.068
US9463142B2,0,0.008
US9709999B2,0,0.001
US8218481B2,0,0.494
US9425246B2,0,0.068
